source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,collection_id,flesch_kincaid_grade,match_count,no_conflict_match_count,matching_audio_paths
RTQzXWhlRFM_sentence_605.wav,I can't lend you this book.,Tôi không thể cho bạn mượn cuốn sách này.,A2,sentence,simple,declarative,present_simple|modal|negation|pronoun|verb|determiner|noun|noun_phrase,276,-1.45,1,1,FBB4oj5xIIQ_sentence_225.wav
FBB4oj5xIIQ_sentence_225.wav,"Sorry, I can't lend you this book, it's a library book.","Rất tiếc, tôi không thể cho bạn mượn cuốn sách này. Đây là sách thư viện.",A1,sentence,compound,declarative,present_simple|modal|negation|reason_result|pronoun|noun|determiner|adjective,276,3.718,0,0,
6rHcPgYkDpE_sentence_277.wav,I can't concentrate.,Tôi không thể tập trung.,A1,sentence,simple,declarative,pronoun|modal|negation|verb,277,5.247,1,1,DOcJti0SfA0_sentence_435.wav
DOcJti0SfA0_sentence_435.wav,"Turn off the television, I can't concentrate.","Tắt tivi đi, tôi không thể tập trung được.",A1,sentence,compound,imperative,verb|determiner|noun|pronoun|modal|negation|present_simple|noun_phrase,277,7.369,0,0,
6rHcPgYkDpE_sentence_276.wav,Turn off the television.,Tắt tivi đi.,A1,sentence,simple,imperative,present_simple|verb_phrase|noun_phrase,278,6.62,1,0,DOcJti0SfA0_sentence_435.wav
Xl-hGqGxJEw_sentence_400.wav,Inability.,Bất lực.,A2,word,,,noun,279,,2,1,nn2VCV-u0-8_sentence_462.wav|aHf27Jt0exE_sentence_156.wav
aHf27Jt0exE_sentence_156.wav,I'm impatient with his inability to make decisions.,Tôi mất kiên nhẫn với việc anh ta không thể đưa ra quyết định.,A2,sentence,simple,declarative,present_simple|pronoun|adjective|preposition|determiner|noun|verb|prepositional_phrase|verb_phrase,279,11.13,0,0,
iV9Hex2vIdg_sentence_321.wav,I did it because of you.,Tôi làm vậy là vì bạn.,A1,sentence,simple,declarative,past_simple|pronoun|verb|prepositional_phrase|reason_result,280,0.517,1,1,UUF4JSG6Ql4_sentence_523.wav
UUF4JSG6Ql4_sentence_523.wav,Because I did it because of you.,Vì tôi làm vậy là vì bạn.,A1,sentence,,declarative,past_simple|pronoun|verb|conjunction|preposition|reason_result|prepositional_phrase,280,2.311,0,0,
tAgsbxzQJ9I_sentence_685.wav,I couldn't help laughing.,Tôi không thể nhịn được cười.,A1,sentence,simple,declarative,past_simple|modal|negation|pronoun|verb,281,3.67,1,1,dvmlHiHdqSs_sentence_279.wav
dvmlHiHdqSs_sentence_279.wav,He looked so funny that I couldn't help laughing.,Trông anh ấy buồn cười đến nỗi tôi không nhịn được cười.,A2,sentence,complex,declarative,past_simple|modal|negation|reason_result|pronoun|verb|adjective|adverb|conjunction,281,3.653,0,0,
08jDwfm9LcA_sentence_698.wav,I don't find him physically attractive.,Tôi không thấy anh ta hấp dẫn về ngoại hình.,A2,sentence,simple,declarative,present_simple|negation|pronoun|verb|adverb|adjective,282,8.383,1,1,7kahh2YZLLY_sentence_008.wav
7kahh2YZLLY_sentence_008.wav,"I like John, but I don't find him physically attractive.","Tôi thích John, nhưng tôi không thấy anh ấy hấp dẫn về ngoại hình.",A2,sentence,compound,declarative,present_simple|negation|conjunction,282,6.01,0,0,
be6gMVMz48c_sentence_085.wav,I can't tell you exactly how long it will take.,Tôi không thể nói chính xác sẽ mất bao lâu.,A2,sentence,complex,declarative,pronoun|modal|negation|verb|adverb|future_will|noun_phrase,283,2.47,1,1,IldNF_yojCw_sentence_570.wav
IldNF_yojCw_sentence_570.wav,I can't tell you exactly how long it will take to finish it.,Tôi không thể nói chính xác sẽ mất bao lâu để hoàn thành nó.,A2,sentence,complex,declarative,modal|negation|future_will|relative_clause,283,4.003,0,0,
EFN11jAjXEM_sentence_409.wav,How much does it cost to become a member?,Phí thành viên là bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|verb|pronoun|noun|determiner|verb_phrase,284,2.342,1,1,lQuu1XM80ng_sentence_410.wav
lQuu1XM80ng_sentence_410.wav,How much does it cost to become a member of the club?,Phí để trở thành thành viên của câu lạc bộ là bao nhiêu?,A2,sentence,simple,interrogative,question_form|present_simple|noun|verb|adverb|preposition|determiner|pronoun,284,2.857,0,0,
FBB4oj5xIIQ_sentence_695.wav,How long do I have to wait?,Tôi phải chờ bao lâu?,A2,sentence,simple,interrogative,present_simple|modal|question_form|pronoun|verb,285,-1.06,1,1,VbsNhBfwxf0_sentence_856.wav
VbsNhBfwxf0_sentence_856.wav,How long do I have to wait for delivery?,Tôi phải chờ bao lâu để nhận hàng?,A2,sentence,simple,interrogative,question_form|present_simple|modal|verb|prepositional_phrase,285,3.653,0,0,
gskdnimT5iY_sentence_184.wav,Imaginary.,Tưởng tượng.,A1,word,,,adjective,286,,2,1,CWdJd0sDlOw_sentence_663.wav|gskdnimT5iY_sentence_191.wav
gskdnimT5iY_sentence_191.wav,They are imaginary fears and do not exist.,Đó là những nỗi sợ hãi tưởng tượng và không có thật.,A2,sentence,compound,declarative,present_simple|negation|conjunction,286,6.705,0,0,
GUMaa1S8TAw_sentence_838.wav,I don't think you fully understand the consequences.,Tôi nghĩ bạn chưa hiểu hết hậu quả.,A2,sentence,complex,declarative,present_simple|negation|pronoun|verb|adverb|determiner|noun|noun_phrase,287,8.18,1,1,rRE4l40V9rQ_sentence_332.wav
rRE4l40V9rQ_sentence_332.wav,I don't think you fully understand the consequences of your action.,Tôi nghĩ bạn chưa hiểu hết hậu quả hành động của mình.,A2,sentence,complex,declarative,present_simple|negation|pronoun|verb|adverb|noun|preposition|determiner,287,8.009,0,0,
1RIdJ5ZspdU_sentence_519.wav,I have a sore throat.,Tôi bị đau họng.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,288,-1.84,1,1,my310Q7i_5c_sentence_617.wav
my310Q7i_5c_sentence_617.wav,I have a sore throat and a slight fever.,Tôi bị đau họng và hơi sốt.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|conjunction|noun_phrase,288,1.031,0,0,
7CmrrThEX3E_sentence_361.wav,His clothes were old but clean.,Quần áo của ông ấy cũ nhưng sạch sẽ.,A2,sentence,simple,declarative,past_simple|conjunction|noun_phrase|adjective|determiner|verb,289,-1.45,1,1,hhyViRq9AgI_sentence_790.wav
hhyViRq9AgI_sentence_790.wav,"His clothes were old, but clean.",Quần áo của ông ấy cũ nhưng sạch sẽ.,A2,sentence,compound,declarative,past_simple|adjective|conjunction|noun_phrase,289,-1.45,1,1,7CmrrThEX3E_sentence_361.wav
GUMaa1S8TAw_sentence_799.wav,I hope so.,Tôi hy vọng vậy.,A1,sentence,simple,declarative,present_simple|pronoun|verb|adverb,290,-2.62,1,1,IldNF_yojCw_sentence_217.wav
IldNF_yojCw_sentence_217.wav,Is he coming? I hope so.,Anh ấy có đến không? Tôi hy vọng là có.,A1,sentence,simple,interrogative,present_continuous|question_form|pronoun|verb,290,0.517,0,0,
RMVcmyfKg44_sentence_317.wav,I intend to.,Tôi dự định sẽ làm vậy.,A1,sentence,simple,declarative,pronoun|verb|present_simple|verb_phrase,291,1.313,1,1,hv9d7-jBg8E_sentence_504.wav
hv9d7-jBg8E_sentence_504.wav,I intend to stay there for a week.,Tôi dự định ở đó một tuần.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adverb|prepositional_phrase,291,0.805,0,0,
VbsNhBfwxf0_sentence_694.wav,Health is more important than wealth.,Sức khỏe quan trọng hơn của cải.,A2,sentence,simple,declarative,present_simple|comparison|noun_phrase|adjective_phrase,292,2.483,1,1,7CmrrThEX3E_sentence_164.wav
7CmrrThEX3E_sentence_164.wav,"Needless to say, health is more important than wealth.","Khỏi phải nói, sức khỏe quan trọng hơn của cải.",A2,sentence,simple,declarative,present_simple|comparison|noun|verb|adjective|adverb,292,3.653,0,0,
5QFYjqDs43g_sentence_439.wav,He's the best teacher even though he has the least experience.,Anh ấy là giáo viên giỏi nhất dù có ít kinh nghiệm nhất.,A2,sentence,complex,declarative,present_simple|comparison|conjunction|reason_result,293,5.864,1,1,28wOHb8a6F4_sentence_012.wav
28wOHb8a6F4_sentence_012.wav,"He's the best teacher, even though he has the least experience.","Anh ấy là giáo viên giỏi nhất, mặc dù anh ấy có ít kinh nghiệm nhất.",A2,sentence,complex,declarative,present_simple|comparison|conjunction|noun_phrase,293,5.864,1,1,5QFYjqDs43g_sentence_439.wav
q0g5JAFFqPo_sentence_709.wav,Somebody threw a brick at my window.,Có người ném gạch vào cửa sổ nhà tôi.,A1,sentence,simple,declarative,past_simple|noun|verb|preposition|pronoun|determiner|noun_phrase|prepositional_phrase,294,3.997,1,1,q0g5JAFFqPo_sentence_704.wav
q0g5JAFFqPo_sentence_704.wav,"Somebody threw a brick at my window, said.","Có người ném gạch vào cửa sổ nhà tôi, tôi nói.",A2,sentence,simple,declarative,past_simple|pronoun|verb|noun|determiner|preposition|noun_phrase|verb_phrase|prepositional_phrase,294,3.755,0,0,
-qyZgVdUmgI_sentence_381.wav,She is a famous singer.,Cô ấy là một ca sĩ nổi tiếng.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,295,2.88,1,1,my310Q7i_5c_sentence_602.wav
my310Q7i_5c_sentence_602.wav,It is widely known that she is a famous singer.,Ai cũng biết cô ấy là một ca sĩ nổi tiếng.,A2,sentence,complex,declarative,present_simple|passive|pronoun|adverb|noun_phrase,295,3.65,0,0,
wucc1NAphz4_sentence_686.wav,Speak slowly and clearly.,Hãy nói chậm và rõ ràng.,A1,sentence,simple,imperative,verb|adverb|conjunction,296,3.67,1,1,7kahh2YZLLY_sentence_064.wav
7kahh2YZLLY_sentence_064.wav,Please speak slowly and clearly.,Hãy nói chậm và rõ ràng.,A1,sentence,simple,imperative,verb|adverb|conjunction,296,2.88,0,0,
eRiQnLoDEqA_sentence_374.wav,See you again.,Hẹn gặp lại.,A1,sentence,simple,imperative,verb|pronoun|adverb,297,1.313,1,1,UTJvBxhIaUI_sentence_597.wav
UTJvBxhIaUI_sentence_597.wav,"Goodbye, see you again.","Tạm biệt, hẹn gặp lại.",A1,sentence,simple,exclamatory,noun|verb|present_simple|pronoun|adverb|verb_phrase,297,3.67,0,0,
YmyzmcWsbfY_sentence_129_seg_00.wav,He was sick but still walked to school.,Dù bị ốm nhưng cậu ấy vẫn đi bộ đến trường.,A1,sentence,compound,declarative,past_simple|conjunction|pronoun|adjective|verb|adverb|prepositional_phrase,298,-0.67,1,1,5sDjW_dZj08_sentence_437_seg_01.wav
5sDjW_dZj08_sentence_437_seg_01.wav,"He was sick, but still walked to school.","Dù bị ốm, cậu ấy vẫn đi bộ đến trường.",A1,sentence,compound,declarative,past_simple|conjunction|pronoun|adjective|verb|adverb|preposition|noun,298,-0.67,1,1,YmyzmcWsbfY_sentence_129_seg_00.wav
H8V-qX2PKdA_sentence_509.wav,Colleague.,Đồng nghiệp.,A2,word,,,noun,299,,2,1,aHf27Jt0exE_sentence_196_seg_01.wav|3LHgzqb9HRM_sentence_178.wav
3LHgzqb9HRM_sentence_178.wav,He is a junior colleague.,Anh ấy là một đồng nghiệp trẻ hơn.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,299,2.88,0,0,
W0La8_Trics_sentence_692.wav,He was grinning broadly.,Anh ta cười toe toét.,A2,sentence,simple,declarative,past_continuous|pronoun|verb|adverb|verb_phrase,300,3.67,1,1,W0La8_Trics_sentence_494.wav
W0La8_Trics_sentence_494.wav,Broadly He was grinning broadly.,Anh ta cười toe toét.,A2,sentence,simple,declarative,past_continuous|pronoun|adverb|noun_phrase|verb_phrase,300,5.24,0,0,
7kahh2YZLLY_sentence_780.wav,He's often absent from school.,Cậu ấy thường xuyên vắng mặt ở trường.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adverb|adjective|prepositional_phrase,301,2.88,1,1,UUF4JSG6Ql4_sentence_320.wav
UUF4JSG6Ql4_sentence_320.wav,He is often absent from school.,Cậu ấy thường xuyên vắng mặt ở trường.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adverb|adjective|preposition|noun|prepositional_phrase,301,2.483,1,1,7kahh2YZLLY_sentence_780.wav
-qyZgVdUmgI_sentence_481.wav,That's a good idea.,Đó là một ý kiến ​​hay.,A1,sentence,simple,declarative,present_simple|pronoun|adjective|noun_phrase,302,3.67,1,1,2cy7Bzp7F9U_sentence_245.wav
2cy7Bzp7F9U_sentence_245.wav,I'm not sure if that's a good idea.,Tôi không chắc đó có phải là một ý kiến ​​hay không.,A2,sentence,complex,declarative,present_simple|negation|conjunction|pronoun|adjective|noun|determiner|noun_phrase,302,2.28,0,0,
_0J3v14ZjW4_sentence_468.wav,That is the border between Mexico and the United States.,Đó là đường biên giới giữa Mexico và Hoa Kỳ.,A2,sentence,simple,declarative,present_simple|determiner|noun|noun_phrase|preposition|conjunction|prepositional_phrase,303,7.19,1,1,PdQfA-Fhcmk_sentence_099.wav
PdQfA-Fhcmk_sentence_099.wav,Between That is the border between Mexico and the United States.,Đó là đường biên giới giữa Mexico và Hoa Kỳ.,A2,sentence,simple,declarative,present_simple|preposition|conjunction|noun|verb|determiner|noun_phrase|prepositional_phrase,303,8.009,0,0,
2cy7Bzp7F9U_sentence_363.wav,I decided to.,Tôi đã quyết định.,A1,phrase,,,pronoun|past_simple|verb|verb_phrase,304,,2,1,SHZDlHAWvGM_sentence_143.wav|IQMT42t0by0_sentence_467.wav
IQMT42t0by0_sentence_467.wav,"On the way home, I decided to stop at the store to get some groceries.","Trên đường về nhà, tôi quyết định ghé cửa hàng mua một ít đồ tạp hóa.",A2,sentence,simple,declarative,past_simple|pronoun|verb|noun|determiner|preposition|prepositional_phrase|verb_phrase|time_sequence|reason_result,304,5.207,0,0,
9MLV1X74KFM_sentence_494.wav,He sat beside me in the front seat.,Anh ấy ngồi cạnh tôi ở ghế trước.,A2,sentence,simple,declarative,past_simple|pronoun|verb|preposition|determiner|adjective|noun|prepositional_phrase,305,0.805,1,1,5QFYjqDs43g_sentence_288.wav
5QFYjqDs43g_sentence_288.wav,Beside He sat beside me in the front seat.,Anh ấy ngồi cạnh tôi ở ghế trước.,A2,sentence,simple,declarative,past_simple|pronoun|verb|preposition|determiner|adjective|noun|prepositional_phrase,305,2.342,0,0,
hv9d7-jBg8E_sentence_415.wav,He's getting better bit by bit.,Anh ấy đang dần hồi phục từng chút một.,A2,sentence,simple,declarative,present_continuous|pronoun|verb_phrase|adjective|adverb_phrase,306,2.483,1,1,5QFYjqDs43g_sentence_161.wav
5QFYjqDs43g_sentence_161.wav,He is getting better bit by bit.,Anh ấy đang dần hồi phục từng chút một.,A2,sentence,simple,declarative,present_continuous|pronoun|verb_phrase|adjective|adverb_phrase|comparison,306,2.311,1,1,hv9d7-jBg8E_sentence_415.wav
hhyViRq9AgI_sentence_952.wav,He is an active member.,Anh ấy là một thành viên tích cực.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,307,2.88,1,1,td7W9lJknM0_sentence_800.wav
td7W9lJknM0_sentence_800.wav,He is an active member of the club.,Anh ấy là một thành viên tích cực của câu lạc bộ.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adjective|noun_phrase|prepositional_phrase,307,2.28,0,0,
YresZ0P7mrA_sentence_561.wav,I learned a valuable lesson.,Tôi đã học được một bài học quý giá.,A1,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,308,5.24,1,1,td7W9lJknM0_sentence_862.wav
td7W9lJknM0_sentence_862.wav,I learned a valuable lesson today.,Hôm nay tôi đã học được một bài học quý giá.,A2,sentence,simple,declarative,past_simple|pronoun|verb|determiner|adjective|noun|adverb|noun_phrase,308,6.417,0,0,
08jDwfm9LcA_sentence_960.wav,Have you forgotten our bargain?,Bạn đã quên thỏa thuận của chúng ta rồi sao?,A2,sentence,simple,interrogative,present_perfect|question_form|pronoun|determiner|noun|verb|noun_phrase,309,7.6,1,1,08jDwfm9LcA_sentence_950.wav
08jDwfm9LcA_sentence_950.wav,Bargain Have you forgotten our bargain?,Giá hời! Bạn đã quên ưu đãi của chúng ta rồi sao?,A2,sentence,simple,interrogative,present_perfect|question_form|noun|pronoun|determiner|verb,309,8.383,0,0,
Sov_ub_y3VM_sentence_324.wav,I need to improve my English.,Tôi cần cải thiện tiếng Anh của mình.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|noun|verb_phrase|noun_phrase,310,2.483,1,1,H8V-qX2PKdA_sentence_298.wav
H8V-qX2PKdA_sentence_298.wav,I need to improve my English vocabulary.,Tôi cần cải thiện vốn từ vựng tiếng Anh của mình.,A2,sentence,simple,declarative,present_simple|pronoun|verb|adjective|noun|noun_phrase|verb_phrase,310,9.054,0,0,
vqMjAXiY44g_sentence_036.wav,I'll never forget your kindness.,Tôi sẽ không bao giờ quên lòng tốt của bạn.,A1,sentence,simple,declarative,future_will|negation|verb|determiner|noun|noun_phrase|verb_phrase,311,5.24,1,1,be6gMVMz48c_sentence_152.wav
be6gMVMz48c_sentence_152.wav,I will never forget your kindness.,Tôi sẽ không bao giờ quên lòng tốt của bạn.,A1,sentence,simple,declarative,future_will|modal|negation|pronoun|verb|determiner|noun|noun_phrase,311,4.45,1,1,vqMjAXiY44g_sentence_036.wav
MYQ5iy3aRSo_sentence_547.wav,The police arrested the suspect.,Cảnh sát đã bắt giữ nghi phạm.,A2,sentence,simple,declarative,past_simple|noun_phrase|verb|noun|determiner,312,7.6,1,1,FGBLtAJdMqE_sentence_955.wav
FGBLtAJdMqE_sentence_955.wav,The police arrested the suspect yesterday.,Cảnh sát đã bắt giữ nghi phạm vào hôm qua.,A2,sentence,simple,declarative,past_simple|noun_phrase|verb|adverb|determiner,312,10.35,0,0,
qH5cnyKSL9w_sentence_437.wav,The greatest barrier to success is the fear of failure.,Rào cản lớn nhất đối với thành công chính là nỗi sợ thất bại.,B1,sentence,simple,declarative,present_simple|determiner|adjective|noun|verb|preposition|noun_phrase|prepositional_phrase|comparison,313,6.01,1,1,Vm4TBei0oSk_sentence_898.wav
Vm4TBei0oSk_sentence_898.wav,Barrier The greatest barrier to success is the fear of failure.,Rào cản lớn nhất đối với thành công chính là nỗi sợ thất bại.,B1,sentence,simple,declarative,present_simple|comparison|noun_phrase|prepositional_phrase,313,8.009,0,0,
_0J3v14ZjW4_sentence_305.wav,Give me a hand.,Giúp tôi một tay.,A1,sentence,simple,imperative,present_simple|verb|pronoun|determiner|noun|noun_phrase,314,-2.23,1,1,lQuu1XM80ng_sentence_517.wav
lQuu1XM80ng_sentence_517.wav,I'd be grateful if you'd give me a hand.,Tôi sẽ rất biết ơn nếu bạn có thể giúp tôi một tay.,A1,sentence,complex,declarative,conditional|modal|pronoun|verb|adjective|conjunction,314,1.031,0,0,
aHf27Jt0exE_sentence_280.wav,Hang your hat on the hook.,Hãy treo mũ của bạn lên móc.,A1,sentence,simple,imperative,present_simple|verb|determiner|noun|prepositional_phrase,315,-1.45,1,1,YmyzmcWsbfY_sentence_310.wav
YmyzmcWsbfY_sentence_310.wav,Please hang your hat on the hook.,Hãy treo mũ của bạn lên móc.,A1,sentence,simple,imperative,verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,315,-1.06,0,0,
YmyzmcWsbfY_sentence_491.wav,I need a sharp knife.,Tôi cần một con dao sắc.,A1,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase,316,-1.84,1,1,DOcJti0SfA0_sentence_408.wav
DOcJti0SfA0_sentence_408.wav,I need a sharp knife to cut them out.,Tôi cần một con dao sắc để cắt chúng ra.,A1,sentence,simple,declarative,present_simple|pronoun|noun_phrase|verb_phrase|adjective|determiner,316,-0.28,0,0,
YmyzmcWsbfY_sentence_275.wav,I'll send you a progress report.,Tôi sẽ gửi cho bạn báo cáo tiến độ.,A2,sentence,simple,declarative,future_will|pronoun|verb|noun_phrase|determiner|noun,317,2.483,1,1,5sDjW_dZj08_sentence_721.wav
