id,source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,match_count,collection_id,no_conflict_match_count,matching_ids
sent_2498,28wOHb8a6F4_sentence_227.wav,Enough.,Đủ.,A1,word,,,adverb,18,col_2626,3,sent_3848|sent_4749|sent_7227|sent_7779|sent_8130|sent_8420|sent_8641|sent_9340|sent_9383|sent_9392|sent_9520|sent_9601|sent_9615|sent_9616|sent_9741|sent_9975|sent_10046|sent_10205
sent_2503,eRiQnLoDEqA_sentence_581.wav,Lie.,Nói dối.,A1,word,,,noun|verb,18,col_2631,3,sent_3239|sent_3735|sent_4396|sent_4509|sent_4595|sent_5595|sent_5987|sent_6795|sent_7022|sent_7235|sent_7297|sent_8263|sent_8336|sent_8601|sent_9538|sent_9546|sent_9953|sent_10177
sent_2507,Ha9kWCZd408_sentence_126.wav,Bear.,Con gấu.,A1,word,,,verb,19,col_2643,3,sent_3979|sent_4055|sent_4056|sent_4057|sent_4264|sent_4591|sent_4592|sent_4593|sent_7117|sent_7118|sent_7119|sent_8384|sent_9152|sent_9209|sent_9372|sent_9632|sent_10081|sent_10130|sent_10252
sent_2509,VbsNhBfwxf0_sentence_577.wav,Different.,Khác biệt.,A1,word,,,adjective,20,col_2666,3,sent_4258|sent_4880|sent_5222|sent_5862|sent_6212|sent_6256|sent_6807|sent_7315|sent_8051|sent_8368|sent_8486|sent_8490|sent_8795|sent_8825|sent_9111|sent_9184|sent_9494|sent_9581|sent_10221|sent_10238
sent_2510,9MLV1X74KFM_sentence_651.wav,Following.,Tiếp theo.,A2,word,,,verb,19,col_2640,3,sent_3051|sent_3111|sent_3397|sent_3769|sent_4091|sent_4237|sent_4484|sent_4486|sent_5039|sent_6341|sent_6550|sent_6605|sent_7862|sent_7920|sent_8577|sent_8689|sent_9088|sent_9262|sent_10002
sent_2511,28wOHb8a6F4_sentence_568.wav,Forget.,Quên.,A1,word,,,verb,20,col_2665,3,sent_3170|sent_4189|sent_5101|sent_5195|sent_5196|sent_5197|sent_5198|sent_5556|sent_5685|sent_5686|sent_6681|sent_7001|sent_7002|sent_7335|sent_8061|sent_9162|sent_9605|sent_9981|sent_10011|sent_10337
sent_2514,VbsNhBfwxf0_sentence_553.wav,Success.,Thành công.,A1,word,,,noun,20,col_2663,3,sent_3137|sent_4619|sent_4620|sent_5225|sent_5935|sent_6104|sent_6147|sent_6222|sent_6254|sent_6624|sent_6627|sent_7172|sent_7406|sent_8207|sent_9431|sent_9775|sent_9844|sent_9929|sent_9939|sent_9951
sent_2515,IldNF_yojCw_sentence_939.wav,Watch.,Đồng hồ.,A1,word,,,verb,20,col_2668,3,sent_3353|sent_4460|sent_5261|sent_5288|sent_5290|sent_5308|sent_5362|sent_5882|sent_5958|sent_6257|sent_6467|sent_6834|sent_7009|sent_7044|sent_7070|sent_8053|sent_8836|sent_8960|sent_9432|sent_9903
sent_2517,few.wav,Few.,chút ít.,A1,word,,,adjective,20,col_2661,3,sent_2833|sent_5590|sent_6214|sent_6570|sent_6825|sent_7284|sent_7792|sent_7944|sent_8835|sent_8938|sent_9073|sent_9081|sent_9330|sent_9348|sent_9387|sent_9491|sent_9566|sent_9677|sent_10048|sent_10125
sent_2520,H8V-qX2PKdA_sentence_521.wav,Quite.,Khá.,A1,word,,,adverb,20,col_2657,3,sent_3395|sent_3452|sent_4080|sent_4194|sent_4588|sent_4638|sent_4725|sent_5063|sent_5419|sent_5557|sent_6356|sent_7739|sent_7990|sent_8121|sent_8292|sent_8423|sent_8977|sent_9147|sent_9763|sent_10062
sent_2521,tAgsbxzQJ9I_sentence_708.wav,Glasses.,Kính.,A1,word,,,noun,20,col_2656,3,sent_2841|sent_2844|sent_3201|sent_4625|sent_5700|sent_6232|sent_6826|sent_6955|sent_7057|sent_7342|sent_7381|sent_7646|sent_8006|sent_8081|sent_8337|sent_8927|sent_9083|sent_9609|sent_9835|sent_9946
sent_2527,Sov_ub_y3VM_sentence_878.wav,Office.,Văn phòng.,A1,word,,,noun,20,col_2659,3,sent_4179|sent_4975|sent_4976|sent_5094|sent_5494|sent_5967|sent_6039|sent_6160|sent_6495|sent_7218|sent_7290|sent_7848|sent_8432|sent_8753|sent_9322|sent_9445|sent_10159|sent_10254|sent_10283|sent_10308
sent_2529,FMZvsN1t13I_sentence_207.wav,Yet.,Chưa.,A1,word,,,conjunction,21,col_2686,3,sent_3933|sent_3934|sent_3935|sent_3936|sent_5254|sent_5262|sent_5264|sent_5265|sent_6590|sent_6724|sent_7030|sent_7695|sent_7915|sent_8564|sent_8851|sent_9442|sent_9487|sent_9606|sent_9747|sent_9849|sent_10328
sent_2530,_0J3v14ZjW4_sentence_481.wav,Business.,Việc kinh doanh.,A1,word,,,noun,21,col_2684,3,sent_4011|sent_4070|sent_4086|sent_4134|sent_4252|sent_4393|sent_4739|sent_5334|sent_5503|sent_5984|sent_6768|sent_6797|sent_6798|sent_8046|sent_8193|sent_8590|sent_8993|sent_9939|sent_10062|sent_10240|sent_10262
sent_2532,7CmrrThEX3E_sentence_664.wav,Play.,Chơi.,A1,word,,,verb,21,col_2682,3,sent_3821|sent_4020|sent_4040|sent_4420|sent_4983|sent_5124|sent_5171|sent_6621|sent_6685|sent_7031|sent_7069|sent_7100|sent_8039|sent_8218|sent_8712|sent_8793|sent_8925|sent_9219|sent_9692|sent_9753|sent_9889
sent_2533,1Hk4z0OkyyM_sentence_072.wav,Sleep.,Ngủ.,A1,word,,,verb,20,col_2667,3,sent_3010|sent_4236|sent_4605|sent_4705|sent_4901|sent_5642|sent_6058|sent_6987|sent_7111|sent_7125|sent_7398|sent_7803|sent_8364|sent_8480|sent_8964|sent_9085|sent_9383|sent_9410|sent_9496|sent_10306
sent_2535,vqMjAXiY44g_sentence_154.wav,Stand.,Đứng.,A1,word,,,verb,21,col_2670,3,sent_3182|sent_3354|sent_4617|sent_5053|sent_5204|sent_5376|sent_5518|sent_5519|sent_5520|sent_5521|sent_6070|sent_6965|sent_7352|sent_7489|sent_7942|sent_8267|sent_8598|sent_9092|sent_9831|sent_10237|sent_10253
sent_2537,IldNF_yojCw_sentence_390.wav,Minute.,Phút.,A1,word,,,noun,21,col_2685,3,sent_4422|sent_5710|sent_5837|sent_5839|sent_5893|sent_5998|sent_7127|sent_7163|sent_7164|sent_7348|sent_7464|sent_7752|sent_7938|sent_8549|sent_8862|sent_8938|sent_8970|sent_9243|sent_9774|sent_9784|sent_9898
sent_2546,28wOHb8a6F4_sentence_884.wav,Point.,Điểm.,A1,word,,,verb,19,col_2642,3,sent_4279|sent_4825|sent_5211|sent_6302|sent_6466|sent_6825|sent_6935|sent_6937|sent_7245|sent_7442|sent_7570|sent_8146|sent_8195|sent_8198|sent_9443|sent_9724|sent_9769|sent_9846|sent_9847
sent_2539,rvjLZBOi-I8_sentence_388.wav,Swimming.,Bơi lội.,A1,word,,,noun,21,col_2678,3,sent_3055|sent_3889|sent_4380|sent_4624|sent_5508|sent_5780|sent_5803|sent_6072|sent_6348|sent_6387|sent_6651|sent_6949|sent_6958|sent_7492|sent_7883|sent_8238|sent_8447|sent_8461|sent_8820|sent_9355|sent_10190
sent_2540,flLkzTtdkNM_sentence_277.wav,Thank.,Cám ơn.,A1,word,,,verb,21,col_2677,3,sent_2817|sent_2818|sent_3505|sent_4633|sent_4634|sent_4635|sent_4636|sent_4637|sent_6078|sent_6079|sent_6080|sent_7460|sent_7499|sent_7500|sent_8646|sent_8647|sent_8648|sent_9395|sent_9396|sent_10011|sent_10344
sent_2541,td7W9lJknM0_sentence_529.wav,Little.,Nhỏ bé.,A1,word,,,adjective,21,col_2676,3,sent_4288|sent_5111|sent_5614|sent_6224|sent_6402|sent_6674|sent_6769|sent_6903|sent_7111|sent_7444|sent_7585|sent_7712|sent_7980|sent_8044|sent_9682|sent_9707|sent_9917|sent_10019|sent_10139|sent_10276|sent_10296
sent_2542,iV9Hex2vIdg_sentence_471.wav,Around.,Xung quanh.,A1,word,,,adverb,22,col_2695,3,sent_3228|sent_3338|sent_3871|sent_4614|sent_5269|sent_5299|sent_5661|sent_5665|sent_5791|sent_6091|sent_6694|sent_6751|sent_6827|sent_6985|sent_7048|sent_7131|sent_7132|sent_7218|sent_8508|sent_8752|sent_8775|sent_9623
sent_2544,zOsZ6doLPs0_sentence_590.wav,Story.,Câu chuyện.,A1,word,,,noun,22,col_2693,3,sent_3559|sent_3925|sent_4339|sent_4585|sent_5379|sent_6298|sent_6327|sent_6493|sent_7322|sent_7461|sent_7615|sent_7622|sent_7743|sent_7807|sent_8161|sent_8162|sent_8206|sent_8466|sent_8543|sent_8624|sent_9617|sent_9629
sent_2545,90ycpyNEHgc_sentence_245.wav,Mean.,Nghĩa là.,A1,word,,,verb,19,col_2654,3,sent_4218|sent_4928|sent_5532|sent_5533|sent_5534|sent_5535|sent_5536|sent_5931|sent_6974|sent_7488|sent_7826|sent_7939|sent_8279|sent_8280|sent_8891|sent_9992|sent_10272|sent_10386|sent_10393
sent_2548,xqyaKzZX__4_sentence_033.wav,Young.,Trẻ.,A1,word,,,adjective,22,col_2692,3,sent_3466|sent_3489|sent_3755|sent_4272|sent_4474|sent_6578|sent_6775|sent_6790|sent_7432|sent_7610|sent_7948|sent_8496|sent_8645|sent_9310|sent_9319|sent_9371|sent_9492|sent_9710|sent_9757|sent_9907|sent_9936|sent_10250
sent_2549,FBB4oj5xIIQ_sentence_1055.wav,Place.,Địa điểm.,A1,word,,,verb,21,col_2675,3,sent_4278|sent_5888|sent_6118|sent_6221|sent_6824|sent_7349|sent_7637|sent_7656|sent_7674|sent_7949|sent_8144|sent_8307|sent_8983|sent_9152|sent_9428|sent_9436|sent_9966|sent_10030|sent_10075|sent_10241|sent_10362
sent_2552,9MLV1X74KFM_sentence_1026.wav,Driving.,Lái xe.,A1,word,,,verb,22,col_2688,3,sent_3050|sent_3198|sent_3829|sent_3953|sent_4178|sent_4184|sent_4524|sent_5220|sent_5221|sent_5917|sent_6028|sent_6086|sent_6562|sent_6722|sent_6865|sent_8079|sent_8576|sent_8914|sent_9009|sent_9021|sent_9189|sent_10249
sent_2554,IldNF_yojCw_sentence_789.wav,Trip.,Chuyến đi.,A1,word,,,verb,23,col_2701,3,sent_3931|sent_5090|sent_6431|sent_6468|sent_6635|sent_7126|sent_7418|sent_7628|sent_7771|sent_8001|sent_8072|sent_8388|sent_8663|sent_8978|sent_9020|sent_9047|sent_9303|sent_9323|sent_9564|sent_9601|sent_9761|sent_10126|sent_10350
sent_2555,-qyZgVdUmgI_sentence_491.wav,Important.,Quan trọng.,A1,word,,,adjective,23,col_2700,3,sent_3892|sent_3916|sent_4029|sent_5928|sent_6302|sent_6354|sent_6390|sent_6624|sent_6885|sent_7089|sent_7253|sent_7363|sent_7570|sent_7944|sent_8103|sent_8319|sent_8470|sent_8499|sent_8640|sent_9283|sent_9314|sent_9541|sent_10352
sent_2556,90ycpyNEHgc_sentence_064.wav,Away.,Xa.,A1,word,,,adverb,23,col_2699,3,sent_3232|sent_4410|sent_4618|sent_5827|sent_5913|sent_6101|sent_6103|sent_6161|sent_6193|sent_6719|sent_7582|sent_7958|sent_8007|sent_8038|sent_8443|sent_8611|sent_9203|sent_9286|sent_9456|sent_9606|sent_9910|sent_10048|sent_10257
sent_2557,1Hk4z0OkyyM_sentence_1017.wav,Seem.,Có vẻ.,A1,word,,,verb,23,col_2702,3,sent_3360|sent_3473|sent_3606|sent_4044|sent_5058|sent_5365|sent_5366|sent_5367|sent_6011|sent_6311|sent_6833|sent_6834|sent_7324|sent_7325|sent_8460|sent_8461|sent_8462|sent_8802|sent_9266|sent_9749|sent_9750|sent_9751|sent_9752
sent_2561,IldNF_yojCw_sentence_161.wav,Agree.,Đồng ý.,A1,word,,,verb,24,col_2714,3,sent_4133|sent_4243|sent_4758|sent_5285|sent_5385|sent_5523|sent_5539|sent_5540|sent_5749|sent_5884|sent_6250|sent_6934|sent_6935|sent_6936|sent_6937|sent_6973|sent_8008|sent_8234|sent_8389|sent_9149|sent_9597|sent_10208|sent_10301|sent_10375
sent_2563,zOsZ6doLPs0_sentence_883.wav,Hand.,Tay.,A1,word,,,noun|verb,22,col_2690,3,sent_3211|sent_3836|sent_3929|sent_5445|sent_5673|sent_6813|sent_6824|sent_7067|sent_7401|sent_7496|sent_7753|sent_8149|sent_8257|sent_8562|sent_9220|sent_9327|sent_9831|sent_9957|sent_10230|sent_10308|sent_10310|sent_10325
sent_2564,be6gMVMz48c_sentence_512.wav,Own.,Sở hữu.,A1,word,,,verb,24,col_2716,3,sent_3315|sent_3722|sent_3723|sent_3891|sent_3904|sent_4038|sent_4252|sent_4514|sent_5223|sent_6526|sent_6704|sent_6705|sent_6711|sent_7162|sent_7459|sent_8052|sent_8142|sent_8946|sent_8993|sent_9603|sent_9613|sent_9908|sent_10262|sent_10293
sent_2565,eRiQnLoDEqA_sentence_328.wav,Store.,Cửa hàng.,A1,word,,,verb,24,col_2718,3,sent_3315|sent_4851|sent_6582|sent_6861|sent_7316|sent_7613|sent_7666|sent_8246|sent_8338|sent_8380|sent_8650|sent_8769|sent_8782|sent_9010|sent_9311|sent_9453|sent_9474|sent_9524|sent_9618|sent_9855|sent_9859|sent_9879|sent_10028|sent_10287
sent_2566,H8V-qX2PKdA_sentence_378.wav,Beautiful.,Xinh đẹp.,A1,word,,,adjective,24,col_2719,3,sent_2825|sent_3363|sent_3463|sent_3593|sent_3639|sent_3640|sent_3753|sent_4532|sent_4984|sent_5027|sent_6000|sent_6332|sent_6835|sent_7484|sent_7552|sent_7784|sent_8683|sent_8972|sent_9133|sent_9281|sent_9959|sent_10065|sent_10180|sent_10183
sent_2572,5QFYjqDs43g_sentence_046.wav,Country.,Quốc gia.,A2,word,,,noun,25,col_2728,3,sent_3618|sent_4048|sent_4261|sent_4403|sent_4853|sent_5227|sent_6205|sent_6917|sent_7329|sent_7531|sent_7551|sent_7747|sent_8122|sent_8678|sent_8734|sent_8837|sent_8899|sent_8954|sent_9179|sent_9280|sent_9422|sent_9594|sent_9790|sent_10022|sent_10288
sent_2573,7CmrrThEX3E_sentence_499.wav,Kind.,Loại.,A1,word,,,adjective,24,col_2709,3,sent_3225|sent_4604|sent_5337|sent_6079|sent_6089|sent_6473|sent_6474|sent_7533|sent_7840|sent_7841|sent_8079|sent_8112|sent_8476|sent_9494|sent_9526|sent_9622|sent_9635|sent_9766|sent_9875|sent_9905|sent_10016|sent_10139|sent_10157|sent_10172
sent_2574,90ycpyNEHgc_sentence_363.wav,Open.,Mở.,A1,word,,,verb,24,col_2708,3,sent_3440|sent_3441|sent_4346|sent_4575|sent_4861|sent_4914|sent_5134|sent_6162|sent_6198|sent_6640|sent_7115|sent_7154|sent_7214|sent_7594|sent_8021|sent_8246|sent_8705|sent_8710|sent_8820|sent_8827|sent_9136|sent_9358|sent_9804|sent_9876
sent_2576,-xuEvpBrgTE_sentence_308.wav,Answer.,Trả lời.,A1,word,,,verb,25,col_2727,3,sent_3111|sent_3414|sent_3567|sent_3812|sent_3866|sent_3923|sent_4497|sent_5309|sent_5625|sent_5636|sent_6322|sent_6962|sent_7004|sent_7721|sent_8200|sent_8277|sent_8301|sent_8562|sent_9177|sent_9286|sent_9327|sent_9699|sent_9932|sent_9973|sent_10107
sent_2577,7kahh2YZLLY_sentence_286.wav,Sure.,Chắc chắn.,A1,word,,,adjective,24,col_2707,3,sent_3790|sent_4310|sent_5095|sent_5749|sent_5750|sent_6591|sent_6592|sent_7180|sent_7185|sent_7282|sent_7961|sent_8421|sent_8427|sent_8428|sent_8448|sent_8493|sent_8494|sent_9235|sent_9579|sent_9580|sent_9730|sent_10142|sent_10178|sent_10392
sent_2579,28wOHb8a6F4_sentence_266.wav,Understand.,Hiểu.,A1,word,,,verb,24,col_2706,3,sent_3045|sent_4151|sent_4192|sent_5181|sent_5277|sent_5439|sent_6673|sent_6701|sent_6966|sent_7250|sent_8088|sent_8259|sent_8260|sent_8276|sent_8292|sent_8462|sent_9157|sent_9443|sent_9659|sent_9660|sent_9976|sent_10019|sent_10369|sent_10376
sent_2583,90ycpyNEHgc_sentence_899.wav,Winning.,Chiến thắng.,A1,word,,,verb,25,col_2725,3,sent_3727|sent_4064|sent_4065|sent_4597|sent_4915|sent_5924|sent_6391|sent_6794|sent_6952|sent_7474|sent_7890|sent_8197|sent_8509|sent_8808|sent_8826|sent_8884|sent_8925|sent_9254|sent_9416|sent_9540|sent_9545|sent_9560|sent_9888|sent_9889|sent_10132
sent_2585,-qyZgVdUmgI_sentence_305.wav,Month.,Tháng.,A2,word,,,noun,26,col_2733,3,sent_3488|sent_4867|sent_5712|sent_6275|sent_6891|sent_7129|sent_7333|sent_7572|sent_7998|sent_8139|sent_8220|sent_8354|sent_8479|sent_8507|sent_8605|sent_8694|sent_8798|sent_8847|sent_8877|sent_9070|sent_9073|sent_9574|sent_9575|sent_9709|sent_10220|sent_10223
sent_2586,DctCSmHYCWc_sentence_092.wav,Win.,Thắng.,A1,word,,,verb,25,col_2726,3,sent_3727|sent_4064|sent_4065|sent_4597|sent_4915|sent_5924|sent_6391|sent_6794|sent_6952|sent_7474|sent_7890|sent_8197|sent_8509|sent_8808|sent_8826|sent_8884|sent_8925|sent_9254|sent_9416|sent_9540|sent_9545|sent_9560|sent_9888|sent_9889|sent_10132
sent_2589,_0J3v14ZjW4_sentence_444.wav,Movie.,Bộ phim.,A1,word,,,noun,26,col_2736,3,sent_3366|sent_3832|sent_4418|sent_4598|sent_4822|sent_4961|sent_4962|sent_4994|sent_5288|sent_5463|sent_6437|sent_6499|sent_6583|sent_6834|sent_7045|sent_7255|sent_7577|sent_7578|sent_7579|sent_8211|sent_8293|sent_8812|sent_8817|sent_9178|sent_9911|sent_10301
sent_2590,nI9Abalkh0o_sentence_313.wav,Without.,Không có.,A1,word,,,preposition,26,col_2734,3,sent_3950|sent_4017|sent_4058|sent_4059|sent_4153|sent_4865|sent_5022|sent_5313|sent_5885|sent_6023|sent_6961|sent_7323|sent_7549|sent_7764|sent_7892|sent_7905|sent_8131|sent_8422|sent_8469|sent_8602|sent_8954|sent_9053|sent_9546|sent_9562|sent_9783|sent_9924
sent_2592,FBB4oj5xIIQ_sentence_026.wav,Everyone.,Mọi người.,A1,word,,,pronoun,27,col_2746,3,sent_3181|sent_3182|sent_3268|sent_3417|sent_3903|sent_3904|sent_3905|sent_4385|sent_4427|sent_4749|sent_5077|sent_5229|sent_5418|sent_5420|sent_5434|sent_5938|sent_6512|sent_6513|sent_6703|sent_6704|sent_6705|sent_6706|sent_6879|sent_8181|sent_8188|sent_9908|sent_10204
sent_2593,73xazK1Llhw_sentence_266.wav,Understanding.,Hiểu biết.,A2,word,,,noun,26,col_2731,3,sent_3045|sent_4151|sent_4192|sent_5181|sent_5277|sent_5439|sent_6673|sent_6701|sent_6966|sent_7250|sent_8088|sent_8259|sent_8260|sent_8276|sent_8292|sent_8462|sent_8585|sent_9157|sent_9443|sent_9659|sent_9660|sent_9976|sent_10019|sent_10042|sent_10369|sent_10376
sent_2597,zdGXA7pw_iw_sentence_376.wav,Experience.,Kinh nghiệm.,A1,word,,,noun|verb,27,col_2741,3,sent_3964|sent_4071|sent_5234|sent_5303|sent_6712|sent_6762|sent_6792|sent_6883|sent_6925|sent_7020|sent_7407|sent_7694|sent_8281|sent_8670|sent_8856|sent_9104|sent_9111|sent_9274|sent_9521|sent_9616|sent_9744|sent_9818|sent_9943|sent_9962|sent_9964|sent_10014|sent_10206
sent_2598,EFN11jAjXEM_sentence_533.wav,Soon.,Sớm.,A1,word,,,adverb,25,col_2729,3,sent_2824|sent_3326|sent_3736|sent_5079|sent_5714|sent_6398|sent_7158|sent_7335|sent_8196|sent_8243|sent_8391|sent_8443|sent_8547|sent_8552|sent_8558|sent_8638|sent_8639|sent_9388|sent_9586|sent_9626|sent_9787|sent_9789|sent_9848|sent_9996|sent_10216
sent_2599,-qyZgVdUmgI_sentence_158.wav,Far.,Xa.,A1,word,,,adverb,24,col_2713,3,sent_2833|sent_5281|sent_6262|sent_6788|sent_6915|sent_6916|sent_7306|sent_7724|sent_7962|sent_7963|sent_8361|sent_8859|sent_8994|sent_9118|sent_9582|sent_9583|sent_9584|sent_9585|sent_9645|sent_9656|sent_10096|sent_10097|sent_10199|sent_10295
sent_2601,UTFpMaHxHxI_sentence_1054.wav,Finish.,Hoàn thành.,A1,word,,,verb,28,col_2753,3,sent_3343|sent_3933|sent_3934|sent_3935|sent_4340|sent_4522|sent_5249|sent_5262|sent_5294|sent_5407|sent_5956|sent_6724|sent_8072|sent_8285|sent_8327|sent_8596|sent_9161|sent_9484|sent_9810|sent_9947|sent_9978|sent_9996|sent_10169|sent_10193|sent_10211|sent_10214|sent_10266|sent_10307
sent_2603,-qyZgVdUmgI_sentence_412.wav,Believe.,Tin tưởng.,A1,word,,,verb,28,col_2751,3,sent_2989|sent_3164|sent_3280|sent_3840|sent_3841|sent_3842|sent_3872|sent_4146|sent_4301|sent_5154|sent_6960|sent_7099|sent_7355|sent_7761|sent_8010|sent_8011|sent_8012|sent_8249|sent_8255|sent_8256|sent_8303|sent_8635|sent_9042|sent_9046|sent_9196|sent_9629|sent_10113|sent_10381
sent_2604,7kahh2YZLLY_sentence_1079.wav,First.,Đầu tiên.,A1,word,,,adverb,27,col_2743,3,sent_3187|sent_3916|sent_4654|sent_5175|sent_5795|sent_6304|sent_6938|sent_7228|sent_7474|sent_7559|sent_7560|sent_7861|sent_7869|sent_7947|sent_7983|sent_8010|sent_8479|sent_8686|sent_9044|sent_9189|sent_9342|sent_9982|sent_9983|sent_10079|sent_10271|sent_10306|sent_10311
sent_2605,YresZ0P7mrA_sentence_455.wav,Again.,Lại.,A1,word,,,adverb,28,col_2754,3,sent_3168|sent_3190|sent_3880|sent_5141|sent_5192|sent_5692|sent_5719|sent_5840|sent_6054|sent_6688|sent_6971|sent_7047|sent_7090|sent_7240|sent_7435|sent_7504|sent_7919|sent_8139|sent_8798|sent_8875|sent_9056|sent_9596|sent_9621|sent_9732|sent_10071|sent_10112|sent_10182|sent_10319
sent_2608,H8V-qX2PKdA_sentence_761.wav,Anything.,Bất cứ điều gì.,A1,word,,,pronoun,29,col_2760,3,sent_3157|sent_3596|sent_4162|sent_4163|sent_4164|sent_4165|sent_5014|sent_5146|sent_5165|sent_5284|sent_5645|sent_6581|sent_6984|sent_7102|sent_7176|sent_7224|sent_7225|sent_7226|sent_7906|sent_8045|sent_8275|sent_8370|sent_8441|sent_8644|sent_9255|sent_9381|sent_9483|sent_9740|sent_9974
sent_2609,zdGXA7pw_iw_sentence_270.wav,Meaning.,Nghĩa.,A2,word,,,noun,26,col_2730,3,sent_4218|sent_4831|sent_4928|sent_5012|sent_5532|sent_5533|sent_5534|sent_5535|sent_5536|sent_5931|sent_6449|sent_6464|sent_6974|sent_7488|sent_7826|sent_7835|sent_7939|sent_8279|sent_8280|sent_8891|sent_9830|sent_9937|sent_9992|sent_10272|sent_10386|sent_10393
sent_2611,FBB4oj5xIIQ_sentence_842.wav,Down.,Xuống.,A1,word,,,adverb,28,col_2750,3,sent_3052|sent_3060|sent_4630|sent_4848|sent_5132|sent_5640|sent_5957|sent_6099|sent_6154|sent_6413|sent_6418|sent_6429|sent_6729|sent_7173|sent_7448|sent_7498|sent_7996|sent_8601|sent_9028|sent_9343|sent_9351|sent_9360|sent_9361|sent_9418|sent_9449|sent_9504|sent_9953|sent_10141
sent_2612,UUF4JSG6Ql4_sentence_200.wav,Great.,Tuyệt vời.,A1,word,,,adjective,29,col_2763,3,sent_2827|sent_2861|sent_4631|sent_4656|sent_4936|sent_4937|sent_5028|sent_5320|sent_5433|sent_5652|sent_6838|sent_7011|sent_7241|sent_7303|sent_7323|sent_7505|sent_7824|sent_8192|sent_8464|sent_8785|sent_9116|sent_9329|sent_9455|sent_9467|sent_9503|sent_9706|sent_9929|sent_10042|sent_10236
sent_2613,1Hk4z0OkyyM_sentence_738.wav,Hour.,Giờ.,A2,word,,,noun,29,col_2756,3,sent_6860|sent_6926|sent_7069|sent_7096|sent_7144|sent_7628|sent_7815|sent_8176|sent_8364|sent_8488|sent_8606|sent_9161|sent_9379|sent_9617|sent_9755|sent_9813|sent_9822|sent_9969|sent_9990|sent_10013|sent_10061|sent_10137|sent_10149|sent_10153|sent_10169|sent_10214|sent_10249|sent_10291|sent_10302
sent_2614,0ZSnWMoz0pY_sentence_397.wav,Show.,Trình diễn.,A1,word,,,verb,28,col_2755,3,sent_3453|sent_3490|sent_5131|sent_5364|sent_5373|sent_5687|sent_5916|sent_5917|sent_6006|sent_6095|sent_6188|sent_6725|sent_6837|sent_6838|sent_7131|sent_7132|sent_7372|sent_8369|sent_8411|sent_8433|sent_8966|sent_9008|sent_9559|sent_9625|sent_9806|sent_10239|sent_10255|sent_10303
sent_2617,FGBLtAJdMqE_sentence_104.wav,Start.,Bắt đầu.,A1,word,,,verb,29,col_2758,3,sent_3408|sent_4325|sent_4421|sent_4900|sent_5054|sent_5346|sent_5694|sent_5719|sent_6422|sent_6457|sent_6589|sent_7889|sent_8008|sent_8982|sent_8993|sent_9040|sent_9199|sent_9345|sent_9545|sent_9586|sent_9653|sent_9698|sent_9702|sent_9914|sent_10071|sent_10167|sent_10171|sent_10262|sent_10291
sent_2618,mOz6lGMKetU_sentence_406.wav,Writing.,Viết.,A1,word,,,noun|verb,29,col_2759,3,sent_3728|sent_3893|sent_4154|sent_4244|sent_5302|sent_5406|sent_5443|sent_5631|sent_5923|sent_6097|sent_6525|sent_6883|sent_7187|sent_7341|sent_7707|sent_7996|sent_8247|sent_8557|sent_9099|sent_9178|sent_9357|sent_9362|sent_9380|sent_9788|sent_9811|sent_9853|sent_10103|sent_10220|sent_10285
sent_2621,7kahh2YZLLY_sentence_319.wav,Change.,Thay đổi.,A1,word,,,verb,30,col_2772,3,sent_3284|sent_3402|sent_3900|sent_4729|sent_4737|sent_4802|sent_5858|sent_6242|sent_6653|sent_7266|sent_7339|sent_7735|sent_7795|sent_7797|sent_8196|sent_8379|sent_8495|sent_8750|sent_9013|sent_9113|sent_9512|sent_9521|sent_9607|sent_9737|sent_10023|sent_10055|sent_10077|sent_10078|sent_10083|sent_10240
sent_2627,5sDjW_dZj08_sentence_198.wav,Running.,Đang chạy.,A1,word,,,noun,30,col_2775,3,sent_3154|sent_4063|sent_4246|sent_4252|sent_4898|sent_4920|sent_5363|sent_5932|sent_6114|sent_6133|sent_6357|sent_6410|sent_7567|sent_7608|sent_7817|sent_8046|sent_8151|sent_8250|sent_8494|sent_8503|sent_8559|sent_8612|sent_9340|sent_9456|sent_9774|sent_9778|sent_9802|sent_10031|sent_10291|sent_10345
sent_2629,1Hk4z0OkyyM_sentence_666.wav,Stay.,Ở lại.,A1,word,,,verb,31,col_2777,3,sent_3271|sent_3494|sent_4111|sent_4253|sent_4274|sent_4618|sent_5111|sent_5112|sent_5462|sent_5698|sent_6016|sent_6594|sent_6711|sent_6869|sent_7021|sent_7071|sent_7973|sent_8216|sent_8309|sent_8331|sent_8407|sent_8890|sent_8951|sent_9114|sent_9141|sent_9233|sent_9251|sent_9566|sent_9901|sent_10241|sent_10283
sent_2630,eRiQnLoDEqA_sentence_519.wav,Still.,Vẫn.,A1,word,,,adverb,31,col_2778,3,sent_3125|sent_3794|sent_3859|sent_4356|sent_4357|sent_4706|sent_5094|sent_5413|sent_5414|sent_6017|sent_6172|sent_6174|sent_6279|sent_6875|sent_7233|sent_7626|sent_7676|sent_7757|sent_7814|sent_7983|sent_8158|sent_8172|sent_8512|sent_8521|sent_8870|sent_8991|sent_9197|sent_9578|sent_10032|sent_10214|sent_10220
