audio_file,subtitle
DOcJti0SfA0_sentence_348.wav,"I want to ask her out, but I'm afraid of being rejected."
DOcJti0SfA0_sentence_358.wav,Next year's budget has been agreed.
DOcJti0SfA0_sentence_376.wav,I have an idea I'd like to share with you.
DOcJti0SfA0_sentence_390.wav,I think you should change your eating habits.
DOcJti0SfA0_sentence_401.wav,I did it simply for money.
DOcJti0SfA0_sentence_408.wav,I need a sharp knife to cut them out.
DOcJti0SfA0_sentence_430.wav,Television.
DOcJti0SfA0_sentence_431.wav,"Turn down the television, please."
DOcJti0SfA0_sentence_435.wav,Turn off the television. I can't concentrate.
DOcJti0SfA0_sentence_436.wav,Is there anything interesting on television tonight?
DOcJti0SfA0_sentence_442.wav,There is a direct flight from Tokyo to London.
DOcJti0SfA0_sentence_444.wav,Depend.
DOcJti0SfA0_sentence_445.wav,How long you stay?
DOcJti0SfA0_sentence_450.wav,I don't know. It depends.
DOcJti0SfA0_sentence_452.wav,Don't depend too much on others.
DOcJti0SfA0_sentence_465.wav,Allow.
DOcJti0SfA0_sentence_470.wav,His experience allows him to handle different situations easily.
DOcJti0SfA0_sentence_472.wav,Through
DOcJti0SfA0_sentence_474.wav,He just walked through the door.
DOcJti0SfA0_sentence_484.wav,Love.
DOcJti0SfA0_sentence_487.wav,Do what you love and love what you do.
DOcJti0SfA0_sentence_488.wav,I'm in love.
DOcJti0SfA0_sentence_489.wav,Do you love me?
DOcJti0SfA0_sentence_491.wav,Often.
DOcJti0SfA0_sentence_495.wav,We often have lunch together.
DOcJti0SfA0_sentence_497.wav,That doesn't happen often.
DOcJti0SfA0_sentence_505.wav,Talk.
DOcJti0SfA0_sentence_507.wav,The boss would like to have a talk with you.
DOcJti0SfA0_sentence_511.wav,You don't have to talk so loud.
DOcJti0SfA0_sentence_512.wav,Hill.
DOcJti0SfA0_sentence_513.wav,He lives at the top of the hill.
DOcJti0SfA0_sentence_519.wav,Accident.
DOcJti0SfA0_sentence_525.wav,We met by accident at the airport.
DOcJti0SfA0_sentence_530.wav,How long does it take to get to the port?
DRNH2LZ7HH0_sentence_004.wav,Monitor
DRNH2LZ7HH0_sentence_014.wav,He is very enthusiastic about his new job.
DRNH2LZ7HH0_sentence_023.wav,Principle.
DRNH2LZ7HH0_sentence_050.wav,Reverse.
DRNH2LZ7HH0_sentence_056.wav,Can you say the alphabet in reverse order?
DRNH2LZ7HH0_sentence_070.wav,Undo.
DRNH2LZ7HH0_sentence_073.wav,I can't undo this knot.
DRNH2LZ7HH0_sentence_081.wav,Transport.
DRNH2LZ7HH0_sentence_110.wav,"Not surprisingly, he didn't come."
DRNH2LZ7HH0_sentence_112.wav,Depress.
DRNH2LZ7HH0_sentence_142.wav,Oven
DRNH2LZ7HH0_sentence_144.wav,Please put this into the microwave oven.
DRNH2LZ7HH0_sentence_145.wav,Oven.
DRNH2LZ7HH0_sentence_148.wav,Take the cake out of the oven.
DRNH2LZ7HH0_sentence_150.wav,Shine.
DRNH2LZ7HH0_sentence_158.wav,Accurate.
DRNH2LZ7HH0_sentence_163.wav,He is very accurate in his work.
DRNH2LZ7HH0_sentence_179.wav,Please shake the bottle before use.
DRNH2LZ7HH0_sentence_188.wav,connection.
DRNH2LZ7HH0_sentence_192.wav,Connection
DRNH2LZ7HH0_sentence_193.wav,He can't do his job without an internet connection.
DRNH2LZ7HH0_sentence_206.wav,I miss him terribly.
DRNH2LZ7HH0_sentence_225.wav,I can't stretch my arms out.
DRNH2LZ7HH0_sentence_248.wav,Stone
DRNH2LZ7HH0_sentence_249.wav,Some children are throwing stones into the lake.
DRNH2LZ7HH0_sentence_250.wav,The boy picked up a stone and threw it at the dog.
DRNH2LZ7HH0_sentence_270.wav,Warmth.
DRNH2LZ7HH0_sentence_275.wav,The sun gives us warmth and light.
DRNH2LZ7HH0_sentence_278.wav,Sir.
DRNH2LZ7HH0_sentence_279.wav,"Good morning, sir. How can I help you?"
DRNH2LZ7HH0_sentence_280.wav,"Where do you want to go, sir?"
DRNH2LZ7HH0_sentence_281.wav,"Sir, please fill out this form."
DRNH2LZ7HH0_sentence_282.wav,Good morning tidy.
DRNH2LZ7HH0_sentence_297.wav,Proof.
DRNH2LZ7HH0_sentence_310.wav,The policemen arrested the thief.
DRNH2LZ7HH0_sentence_315.wav,Models.
DRNH2LZ7HH0_sentence_319.wav,Model.
DRNH2LZ7HH0_sentence_320.wav,Are you a model?
DRNH2LZ7HH0_sentence_334.wav,Mud.
DRNH2LZ7HH0_sentence_340.wav,My car got stuck in the mud.
DRNH2LZ7HH0_sentence_341.wav,Your boots are covered in mud.
DRNH2LZ7HH0_sentence_342.wav,Nuclear.
DRNH2LZ7HH0_sentence_348.wav,She works for a major Hollywood studio.
DRNH2LZ7HH0_sentence_352.wav,He has a recording studio.
DRNH2LZ7HH0_sentence_387.wav,I don't mind being criticized when I am wrong.
DRNH2LZ7HH0_sentence_427.wav,It's against my principles.
DRNH2LZ7HH0_sentence_439.wav,Competitive.
DRNH2LZ7HH0_sentence_443.wav,They sell high quality products at very competitive prices.
DRNH2LZ7HH0_sentence_444.wav,We offer loans at competitive rates.
DRNH2LZ7HH0_sentence_451.wav,This store has the best selection of jewelry in town.
DRNH2LZ7HH0_sentence_455.wav,Tidy.
DRNH2LZ7HH0_sentence_464.wav,I am tidying up my office.
DRNH2LZ7HH0_sentence_467.wav,You can't undo the past.
DRNH2LZ7HH0_sentence_480.wav,Merely
DRNH2LZ7HH0_sentence_481.wav,It's merely a joke.
DRNH2LZ7HH0_sentence_493.wav,Can you provide any proof of identity?
DRNH2LZ7HH0_sentence_508.wav,Models
DRNH2LZ7HH0_sentence_530.wav,Do you take regular exercise?
DRNH2LZ7HH0_sentence_566.wav,There is no way to reverse the aging process.
DRNH2LZ7HH0_sentence_577.wav,Keep your room neat and tidy.
DRNH2LZ7HH0_sentence_579.wav,His room is always tidy.
DRNH2LZ7HH0_sentence_583.wav,Selection
DRNH2LZ7HH0_sentence_597.wav,Parents should monitor their children's activities.
DRNH2LZ7HH0_sentence_656.wav,Continuously.
DRNH2LZ7HH0_sentence_658.wav,She continuously talked about her boyfriend.
DRNH2LZ7HH0_sentence_675.wav,Don't.
DRNH2LZ7HH0_sentence_681.wav,The knife is dull.
DRNH2LZ7HH0_sentence_683.wav,Vital
DRNH2LZ7HH0_sentence_693.wav,You should live up to your principles.
DRNH2LZ7HH0_sentence_699.wav,Sailor
DRNH2LZ7HH0_sentence_700.wav,He is a sailor.
DRNH2LZ7HH0_sentence_706.wav,I want to be a sailor.
DRNH2LZ7HH0_sentence_707.wav,Sweep.
DRNH2LZ7HH0_sentence_712.wav,I need to sweep the kitchen.
DRNH2LZ7HH0_sentence_715.wav,My father is sweeping the garage.
DRNH2LZ7HH0_sentence_716.wav,Alphabet.
DRNH2LZ7HH0_sentence_730.wav,Demonstrate.
DRNH2LZ7HH0_sentence_768.wav,Enormous.
DRNH2LZ7HH0_sentence_777.wav,Stress can have an enormous negative impact on your health.
DRNH2LZ7HH0_sentence_806.wav,Criticize.
DRNH2LZ7HH0_sentence_836.wav,She looked surprisingly well.
DRNH2LZ7HH0_sentence_839.wav,Doll.
DRNH2LZ7HH0_sentence_846.wav,There's never a dull moment when you're around.
DRNH2LZ7HH0_sentence_849.wav,He likes to make model cars.
DRNH2LZ7HH0_sentence_854.wav,That's an obsolete model.
DRNH2LZ7HH0_sentence_861.wav,Studio
DRNH2LZ7HH0_sentence_872.wav,Regular exercise is vital for your health.
DRNH2LZ7HH0_sentence_873.wav,It is vital that you follow all safety procedures.
DRNH2LZ7HH0_sentence_901.wav,Selection.
DRNH2LZ7HH0_sentence_908.wav,Who is your selection for the next president?
DRNH2LZ7HH0_sentence_913.wav,Terribly.
DRNH2LZ7HH0_sentence_914.wav,The movie made me feel terribly sad.
DRNH2LZ7HH0_sentence_930.wav,The English alphabet has twenty six letters.
DRNH2LZ7HH0_sentence_932.wav,A is the first letter of the alphabet.
DctCSmHYCWc_sentence_005.wav,Supermarket.
DctCSmHYCWc_sentence_012.wav,Herself.
DctCSmHYCWc_sentence_018.wav,She did it all by herself.
DctCSmHYCWc_sentence_019.wav,Challenge.
DctCSmHYCWc_sentence_023.wav,Are you challenging my authority?
DctCSmHYCWc_sentence_026.wav,Tomorrow.
DctCSmHYCWc_sentence_028.wav,Are you free tomorrow?
DctCSmHYCWc_sentence_030.wav,I'm going to see him tomorrow.
DctCSmHYCWc_sentence_032.wav,Tomorrow is my mother's birthday.
DctCSmHYCWc_sentence_033.wav,Married.
DctCSmHYCWc_sentence_039.wav,I want to get married and have children.
DctCSmHYCWc_sentence_064.wav,How are you related to him?
DctCSmHYCWc_sentence_072.wav,You're wearing my shoes.
DctCSmHYCWc_sentence_073.wav,Elevator.
DctCSmHYCWc_sentence_079.wav,Do you know that boy who's crying?
DctCSmHYCWc_sentence_085.wav,Remember.
DctCSmHYCWc_sentence_087.wav,"As far as I can remember, I've never been late to a meeting."
DctCSmHYCWc_sentence_088.wav,"I'm sorry, I can't remember your name."
DctCSmHYCWc_sentence_089.wav,Do you remember me? I used to work with you many years ago.
DctCSmHYCWc_sentence_092.wav,Win.
DctCSmHYCWc_sentence_094.wav,His dream was to win a Nobel Prize.
DctCSmHYCWc_sentence_095.wav,She won a gold medal.
DctCSmHYCWc_sentence_100.wav,He works in the automobile industry.
DctCSmHYCWc_sentence_103.wav,What is the main industry of the country?
DctCSmHYCWc_sentence_108.wav,I am now living in Ho Chi Minh City.
DctCSmHYCWc_sentence_111.wav,Taste.
DctCSmHYCWc_sentence_115.wav,This fruit doesn't taste good.
DctCSmHYCWc_sentence_116.wav,Why don't you try a taste of this?
DctCSmHYCWc_sentence_117.wav,This medicine tastes bitter.
DctCSmHYCWc_sentence_124.wav,Is this a duty-free shop?
DctCSmHYCWc_sentence_132.wav,Pencil
DctCSmHYCWc_sentence_137.wav,I think it's time for me to sharpen my pencil.
DctCSmHYCWc_sentence_141.wav,There is no bus service to the station.
DctCSmHYCWc_sentence_151.wav,We still have space for one more person.
DctCSmHYCWc_sentence_154.wav,"I have been living here for ten years, said"
DctCSmHYCWc_sentence_156.wav,Is there a post office around here?
DctCSmHYCWc_sentence_166.wav,They are about to begin a new chapter in their history.
DctCSmHYCWc_sentence_167.wav,Cool.
DctCSmHYCWc_sentence_169.wav,He tried to keep a cool head.
DctCSmHYCWc_sentence_181.wav,Yesterday.
DctCSmHYCWc_sentence_182.wav,Yesterday was my birthday.
DctCSmHYCWc_sentence_187.wav,It rained heavily yesterday afternoon.
DctCSmHYCWc_sentence_193.wav,I don't understand what he wants me to do.
DctCSmHYCWc_sentence_194.wav,I can't understand why he could do such a thing.
DctCSmHYCWc_sentence_195.wav,desk.
DctCSmHYCWc_sentence_200.wav,Hide.
DctCSmHYCWc_sentence_207.wav,Exchange.
DctCSmHYCWc_sentence_210.wav,May I exchange money here?
DctCSmHYCWc_sentence_219.wav,Blood.
DctCSmHYCWc_sentence_226.wav,Way.
DctCSmHYCWc_sentence_236.wav,Our standard charge for a letter is$25.
DctCSmHYCWc_sentence_238.wav,Who is the person in charge?
DctCSmHYCWc_sentence_245.wav,Please take me to this address.
DctCSmHYCWc_sentence_247.wav,Approval
DctCSmHYCWc_sentence_251.wav,You should not have done that without my approval.
DctCSmHYCWc_sentence_264.wav,convenient.
DctCSmHYCWc_sentence_265.wav,Is it convenient for you if I come at 5 p.m.?
DctCSmHYCWc_sentence_269.wav,"If it's convenient, please come here tonight."
DctCSmHYCWc_sentence_271.wav,Reveal.
DctCSmHYCWc_sentence_278.wav,Pet.
DctCSmHYCWc_sentence_279.wav,Do you have any pets?
DctCSmHYCWc_sentence_291.wav,What's their purpose?
DctCSmHYCWc_sentence_292.wav,What's the purpose of your trip?
DctCSmHYCWc_sentence_300.wav,National
DctCSmHYCWc_sentence_311.wav,He is a danger to society.
DctCSmHYCWc_sentence_320.wav,Grammar.
DctCSmHYCWc_sentence_321.wav,I'm not good at English grammar.
DctCSmHYCWc_sentence_330.wav,Feel.
DctCSmHYCWc_sentence_339.wav,Do you like black cats? This guy describe.
DctCSmHYCWc_sentence_344.wav,He described exactly what happened.
DctCSmHYCWc_sentence_346.wav,Wine.
DctCSmHYCWc_sentence_352.wav,What's your favorite wine?
DctCSmHYCWc_sentence_355.wav,We go abroad every summer.
DctCSmHYCWc_sentence_360.wav,Marriage
DctCSmHYCWc_sentence_362.wav,Don't ask him any questions about his marriage.
DctCSmHYCWc_sentence_366.wav,This is his second marriage.
DctCSmHYCWc_sentence_367.wav,Wide.
DctCSmHYCWc_sentence_369.wav,We discussed a wide range of topics.
DctCSmHYCWc_sentence_374.wav,Medicine
DctCSmHYCWc_sentence_381.wav,"Meanwhile,"
DctCSmHYCWc_sentence_384.wav,Accept.
DctCSmHYCWc_sentence_403.wav,Draw.
DctCSmHYCWc_sentence_404.wav,He drew a map.
DctCSmHYCWc_sentence_410.wav,Line.
DctCSmHYCWc_sentence_413.wav,Why don't you drop her a line?
DctCSmHYCWc_sentence_427.wav,Trouble.
DctCSmHYCWc_sentence_431.wav,I'm sorry I got you into trouble.
DctCSmHYCWc_sentence_434.wav,Here
DctCSmHYCWc_sentence_440.wav,Don't believe everything you hear.
DctCSmHYCWc_sentence_441.wav,Guarantee.
DctCSmHYCWc_sentence_445.wav,There is no guarantee that he'll be back next week.
DctCSmHYCWc_sentence_455.wav,Repeat.
DctCSmHYCWc_sentence_459.wav,He kept repeating the same thing over and over again.
DctCSmHYCWc_sentence_460.wav,Could you please repeat what you just said?
DctCSmHYCWc_sentence_461.wav,"Repeat after me, I promise to do my best."
DctCSmHYCWc_sentence_464.wav,It sounds crazy.
DctCSmHYCWc_sentence_469.wav,Extend
DctCSmHYCWc_sentence_476.wav,Benefit.
DctCSmHYCWc_sentence_477.wav,What are some of the health benefits of eating fish?
DctCSmHYCWc_sentence_492.wav,She's younger than him.
DctCSmHYCWc_sentence_496.wav,She bought him a camera.
DctCSmHYCWc_sentence_497.wav,Say
DctCSmHYCWc_sentence_498.wav,What did she say?
DctCSmHYCWc_sentence_503.wav,I wonder what he will say.
DctCSmHYCWc_sentence_504.wav,Test.
DctCSmHYCWc_sentence_518.wav,Calm.
DctCSmHYCWc_sentence_519.wav,She had to keep calm at all costs.
DctCSmHYCWc_sentence_522.wav,His voice was calm.
DctCSmHYCWc_sentence_523.wav,River.
E5MtNtVAgBE_sentence_027.wav,Alternative.
E5MtNtVAgBE_sentence_032.wav,Stove.
E5MtNtVAgBE_sentence_033.wav,Did you turn off the stove?
E5MtNtVAgBE_sentence_047.wav,Stable.
E5MtNtVAgBE_sentence_054.wav,Battle
E5MtNtVAgBE_sentence_082.wav,It is not merely a job. It's my passion.
E5MtNtVAgBE_sentence_090.wav,Brown.
E5MtNtVAgBE_sentence_091.wav,She had warm brown eyes.
E5MtNtVAgBE_sentence_092.wav,His face was brown from the sun.
E5MtNtVAgBE_sentence_093.wav,His shoes are brown.
E5MtNtVAgBE_sentence_097.wav,Represent
E5MtNtVAgBE_sentence_100.wav,The red lines on the map represent railways.
E5MtNtVAgBE_sentence_105.wav,Yesterday I represented my company at the meeting.
E5MtNtVAgBE_sentence_113.wav,He pretends to be enthusiastic when his boss is around.
E5MtNtVAgBE_sentence_158.wav,The hotel had a grand opening last month.
E5MtNtVAgBE_sentence_167.wav,critical.
E5MtNtVAgBE_sentence_194.wav,Attached.
E5MtNtVAgBE_sentence_198.wav,Please fill out the attached application.
E5MtNtVAgBE_sentence_199.wav,Please see the document attached.
E5MtNtVAgBE_sentence_212.wav,"He doesn't know how to behave himself,"
E5MtNtVAgBE_sentence_225.wav,That's half the battle.
E5MtNtVAgBE_sentence_230.wav,Sock.
E5MtNtVAgBE_sentence_231.wav,"Take off your socks, please."
E5MtNtVAgBE_sentence_232.wav,I've got a new pair of socks.
E5MtNtVAgBE_sentence_233.wav,You are wearing your socks inside out.
E5MtNtVAgBE_sentence_234.wav,Partner.
E5MtNtVAgBE_sentence_236.wav,Who is your dance partner?
E5MtNtVAgBE_sentence_240.wav,He is my business partner.
E5MtNtVAgBE_sentence_243.wav,My wrist hurts.
E5MtNtVAgBE_sentence_245.wav,Wrist.
E5MtNtVAgBE_sentence_247.wav,I took her by the wrist.
E5MtNtVAgBE_sentence_250.wav,Committee
E5MtNtVAgBE_sentence_253.wav,Are you on the committee?
E5MtNtVAgBE_sentence_258.wav,He's the chairman of the committee.
E5MtNtVAgBE_sentence_259.wav,The government appointed a committee to investigate the accident.
E5MtNtVAgBE_sentence_272.wav,Violently.
E5MtNtVAgBE_sentence_273.wav,He is violently opposed to the proposal.
E5MtNtVAgBE_sentence_274.wav,He violently kicked the garbage can.
E5MtNtVAgBE_sentence_277.wav,Investigate.
E5MtNtVAgBE_sentence_284.wav,They will investigate the cause of the accident.
E5MtNtVAgBE_sentence_285.wav,What are you investigating?
E5MtNtVAgBE_sentence_286.wav,The police are investigating a murder.
E5MtNtVAgBE_sentence_288.wav,Wage
E5MtNtVAgBE_sentence_292.wav,The company offers competitive wages and good benefits.
E5MtNtVAgBE_sentence_295.wav,I try to save 10% of my wages each month.
E5MtNtVAgBE_sentence_323.wav,Wonder
E5MtNtVAgBE_sentence_328.wav,Don't wander around the park at night.
E5MtNtVAgBE_sentence_329.wav,I wandered around for a while.
E5MtNtVAgBE_sentence_331.wav,Uncertain.
E5MtNtVAgBE_sentence_337.wav,We are still uncertain of the truth.
E5MtNtVAgBE_sentence_338.wav,The time of departure is still uncertain.
E5MtNtVAgBE_sentence_345.wav,"To our surprise, he won the grand prize."
E5MtNtVAgBE_sentence_347.wav,Bowl The bowl contains many kinds of candy. The bowl dropped and broke. Put a bowl underneath to catch the overflow.
E5MtNtVAgBE_sentence_351.wav,I need your objective opinion on this.
E5MtNtVAgBE_sentence_352.wav,Objective.
E5MtNtVAgBE_sentence_357.wav,Freeze.
E5MtNtVAgBE_sentence_362.wav,"When water freezes, it becomes ice."
E5MtNtVAgBE_sentence_366.wav,She was nearly frozen to death in the snow.
E5MtNtVAgBE_sentence_367.wav,Please freeze the fish as soon as possible.
E5MtNtVAgBE_sentence_368.wav,Uncomfortable.
E5MtNtVAgBE_sentence_369.wav,She looks slightly uncomfortable.
E5MtNtVAgBE_sentence_370.wav,The atmosphere was uncomfortable.
E5MtNtVAgBE_sentence_371.wav,This chair is uncomfortable.
E5MtNtVAgBE_sentence_372.wav,She l racing.
E5MtNtVAgBE_sentence_373.wav,He's a racing driver.
E5MtNtVAgBE_sentence_376.wav,I like watching motor racing on television.
E5MtNtVAgBE_sentence_377.wav,Outdoor.
E5MtNtVAgBE_sentence_378.wav,I enjoy outdoor activities.
E5MtNtVAgBE_sentence_379.wav,It's an outdoor swimming pool.
E5MtNtVAgBE_sentence_380.wav,Software.
E5MtNtVAgBE_sentence_381.wav,My father is a software engineer.
E5MtNtVAgBE_sentence_382.wav,I am installing new software.
E5MtNtVAgBE_sentence_394.wav,Launch.
E5MtNtVAgBE_sentence_400.wav,He is planning to launch his business.
E5MtNtVAgBE_sentence_406.wav,The forest are disappearing at an alarming rate.
E5MtNtVAgBE_sentence_409.wav,There is an alarming increase in crime these years.
E5MtNtVAgBE_sentence_410.wav,creature.
E5MtNtVAgBE_sentence_414.wav,Creature.
E5MtNtVAgBE_sentence_417.wav,Humans are the only living creatures that make use of fire.
E5MtNtVAgBE_sentence_419.wav,He observed many types of creatures there.
E5MtNtVAgBE_sentence_421.wav,Kilometer.
E5MtNtVAgBE_sentence_422.wav,It's two kilometers from my house to school.
E5MtNtVAgBE_sentence_423.wav,The beach is three kilometers away.
E5MtNtVAgBE_sentence_424.wav,It's one kilometer long.
E5MtNtVAgBE_sentence_425.wav,It's battle.
E5MtNtVAgBE_sentence_436.wav,Preparation.
E5MtNtVAgBE_sentence_439.wav,Have you finished your preparations for the trip?
E5MtNtVAgBE_sentence_440.wav,Careful preparations are extremely important for success.
E5MtNtVAgBE_sentence_444.wav,Swollen.
E5MtNtVAgBE_sentence_449.wav,Pity.
E5MtNtVAgBE_sentence_471.wav,Cheat.
E5MtNtVAgBE_sentence_472.wav,Have you ever cheated on an exam?
E5MtNtVAgBE_sentence_482.wav,Restriction.
E5MtNtVAgBE_sentence_485.wav,There are no restrictions on the amount of money you can withdraw.
EFN11jAjXEM_sentence_006.wav,I value our friendship more than anything.
EFN11jAjXEM_sentence_040.wav,contain.
EFN11jAjXEM_sentence_048.wav,Is there a student discount?
EFN11jAjXEM_sentence_054.wav,We got along well during the trip.
EFN11jAjXEM_sentence_073.wav,I did it pupil.
EFN11jAjXEM_sentence_078.wav,Tiny.
EFN11jAjXEM_sentence_084.wav,This insect desire.
EFN11jAjXEM_sentence_087.wav,Everybody desires happiness.
EFN11jAjXEM_sentence_102.wav,It's not my fault.
EFN11jAjXEM_sentence_103.wav,"She hit me, not him."
EFN11jAjXEM_sentence_105.wav,Emotion.
EFN11jAjXEM_sentence_117.wav,There's nothing funny about it.
EFN11jAjXEM_sentence_150.wav,He is walking toward the station.
EFN11jAjXEM_sentence_160.wav,Amaze.
EFN11jAjXEM_sentence_172.wav,Observe.
EFN11jAjXEM_sentence_173.wav,I'm just here to observe.
EFN11jAjXEM_sentence_177.wav,Abel.
EFN11jAjXEM_sentence_181.wav,I'm sorry that I wasn't able to call you yesterday.
EFN11jAjXEM_sentence_202.wav,Please limit your presentation to a maximum of 15 minutes.
EFN11jAjXEM_sentence_215.wav,Here are some practical ways to save money.
EFN11jAjXEM_sentence_243.wav,Imagine
EFN11jAjXEM_sentence_255.wav,How many guests did you invite?
EFN11jAjXEM_sentence_257.wav,Collect.
EFN11jAjXEM_sentence_260.wav,I love collecting stones at the beach.
EFN11jAjXEM_sentence_277.wav,I haven't eaten since breakfast.
EFN11jAjXEM_sentence_294.wav,His story had a profound effect on me.
