source_audio_path,en_source_text,vi_translation,cefr_level
28wOHb8a6F4_sentence_907.wav,Have a neighbor.,Có hàng xóm.,A1
28wOHb8a6F4_sentence_910.wav,Who are your neighbors?,Hàng xóm của bạn là ai?,A1
28wOHb8a6F4_sentence_918.wav,Luggage,Hành lý,A2
28wOHb8a6F4_sentence_919.wav,Where's your luggage?,Hành lý của anh đâu?,A1
28wOHb8a6F4_sentence_929.wav,Greatly.,Rất tốt.,A2
28wOHb8a6F4_sentence_971.wav,I mail.,Tôi gửi thư.,A1
28wOHb8a6F4_sentence_975.wav,Is that bird male or female?,Đó là chim trống hay chim mái?,A2
28wOHb8a6F4_sentence_976.wav,Statement,Tuyên bố,A1
28wOHb8a6F4_sentence_978.wav,Is that a statement or a question?,Đó là một câu nói hay một câu hỏi?,A2
28wOHb8a6F4_sentence_979.wav,Statement.,Tuyên bố.,A2
28wOHb8a6F4_sentence_995.wav,Derrick.,Derrick.,A1
2F4_bmQcL4Y_sentence_008.wav,Faith.,Niềm tin.,A1
2F4_bmQcL4Y_sentence_036.wav,This company was established in 1930.,Công ty này được thành lập vào năm 1930.,A2
2F4_bmQcL4Y_sentence_041.wav,How long have you been playing the drums?,Anh chơi trống được bao lâu rồi?,A1
2F4_bmQcL4Y_sentence_044.wav,Dram,Dram,A1
2F4_bmQcL4Y_sentence_052.wav,Signal.,Tín hiệu.,A1
2F4_bmQcL4Y_sentence_056.wav,Signal,Tín hiệu,A1
2F4_bmQcL4Y_sentence_057.wav,Stand by for my signal.,Chờ tín hiệu của tôi.,A1
2F4_bmQcL4Y_sentence_071.wav,Harm.,Harm.,A1
2F4_bmQcL4Y_sentence_076.wav,She'll do anything to protect her children from harm.,Cô ấy sẽ làm mọi thứ để bảo vệ con mình khỏi bị tổn hại.,A2
2F4_bmQcL4Y_sentence_090.wav,Charity,Từ thiện,A1
2F4_bmQcL4Y_sentence_095.wav,Discipline.,Kỷ luật.,A1
2F4_bmQcL4Y_sentence_096.wav,Discipline is the bridge between goals and accomplishments.,Kỷ luật là cầu nối giữa mục tiêu và thành tựu.,B1
2F4_bmQcL4Y_sentence_103.wav,Bandage,Băng,A1
2F4_bmQcL4Y_sentence_104.wav,He had a bandage on his arm.,Anh ta có băng trên tay.,A1
2F4_bmQcL4Y_sentence_145.wav,Dissolve the tablet in a glass of water.,Hoà tan viên thuốc trong một cốc nước.,A1
2F4_bmQcL4Y_sentence_152.wav,Crash.,Crash.,A1
2F4_bmQcL4Y_sentence_158.wav,His wife is in the hospital because she was injured in a car crash.,Vợ anh ta đang ở bệnh viện vì cô ấy bị thương trong một vụ tai nạn xe hơi.,A2
2F4_bmQcL4Y_sentence_162.wav,They crashed the party.,Họ phá hỏng bữa tiệc.,A1
2F4_bmQcL4Y_sentence_163.wav,commonly.,"Bạn có thể nói "" Em không biết anh có thể làm gì để giúp em không? "" hoặc "" Em không biết anh có thể làm gì để giúp em không? "".",A2
2F4_bmQcL4Y_sentence_168.wav,Shift workers commonly complain of not getting enough sleep.,Công nhân làm việc theo ca thường phàn nàn về việc không ngủ đủ giấc.,A2
2F4_bmQcL4Y_sentence_177.wav,The Statue of Liberty is located in New York.,Tượng Nữ thần Tự do nằm ở New York.,A2
2F4_bmQcL4Y_sentence_183.wav,This statue is made of wood.,Bức tượng này được làm bằng gỗ.,A2
2F4_bmQcL4Y_sentence_188.wav,Crisis,Khủng hoảng,A1
2cy7Bzp7F9U_sentence_003.wav,you'd better consult the doctor.,Tốt hơn là anh nên hỏi ý kiến bác sĩ.,A1
2cy7Bzp7F9U_sentence_014.wav,Regardless of,Bất kể,A2
2cy7Bzp7F9U_sentence_032.wav,But I'm tied up with extra work these days.,Nhưng dạo này tôi bận làm thêm giờ.,A2
2cy7Bzp7F9U_sentence_034.wav,It's not that I am unwilling to help you.,Không phải là tôi không sẵn lòng giúp anh.,A2
2cy7Bzp7F9U_sentence_047.wav,In terms of,Về mặt,A2
2cy7Bzp7F9U_sentence_058.wav,I can't help suspecting that he is lying.,Tôi không thể không nghi ngờ rằng anh ta đang nói dối.,A2
2cy7Bzp7F9U_sentence_074.wav,It doesn't matter.,Không quan trọng.,A1
2cy7Bzp7F9U_sentence_076.wav,as.,như.,A2
2cy7Bzp7F9U_sentence_077.wav,He is as poor as a church mouse.,Hắn nghèo như một con chuột nhà thờ.,A2
2cy7Bzp7F9U_sentence_078.wav,"He is fit as a fiddle, though he is already seventy.","Ông ấy khoẻ như vâm, mặc dù ông ấy đã 70 tuổi.",A2
2cy7Bzp7F9U_sentence_079.wav,Shelley's father's always as busy as a bee.,Bố của Shelley lúc nào cũng bận rộn như một con ong.,A2
2cy7Bzp7F9U_sentence_080.wav,He in other words,Nói cách khác là anh ta,A2
2cy7Bzp7F9U_sentence_081.wav,They are not telling the truth either.,Họ cũng không nói sự thật.,A1
2cy7Bzp7F9U_sentence_082.wav,or,hoặc,A1
2cy7Bzp7F9U_sentence_083.wav,He is either drunk or mad.,Hắn ta hoặc là say hoặc là điên.,A2
2cy7Bzp7F9U_sentence_084.wav,is either your fault or her fault.,hoặc là lỗi của bạn hoặc của cô ấy.,A2
2cy7Bzp7F9U_sentence_085.wav,Either you are wrong or I am.,Hoặc là anh sai hoặc là tôi sai.,A2
2cy7Bzp7F9U_sentence_089.wav,You're supposed to.,Anh phải làm thế.,A1
2cy7Bzp7F9U_sentence_091.wav,We are supposed to obey the law.,Chúng ta phải tuân theo luật pháp.,A1
2cy7Bzp7F9U_sentence_095.wav,You're supposed to keep that secret.,Anh phải giữ bí mật chứ.,A1
2cy7Bzp7F9U_sentence_096.wav,Keep in mind.,Hãy nhớ rằng.,A1
2cy7Bzp7F9U_sentence_100.wav,Keep by far.,Giữ cho xa.,A1
2cy7Bzp7F9U_sentence_1001.wav,Don't tell him the bad news until he finishes his exam.,Đừng nói cho nó biết tin xấu cho đến khi nó hoàn thành bài kiểm tra.,A2
2cy7Bzp7F9U_sentence_1006.wav,I won't stop shouting until you let me go.,Tôi sẽ không ngừng la hét cho đến khi anh thả tôi ra.,A2
2cy7Bzp7F9U_sentence_103.wav,By far.,Cho đến nay.,A2
2cy7Bzp7F9U_sentence_108.wav,I'm dying to.,Tôi rất muốn.,A1
2cy7Bzp7F9U_sentence_119.wav,He is not only,Anh ấy không chỉ,A2
2cy7Bzp7F9U_sentence_120.wav,But also,Nhưng cũng có thể,A2
2cy7Bzp7F9U_sentence_121.wav,"He is not only humorous, but also patient.","Anh không chỉ hài hước, mà còn kiên nhẫn.",A2
2cy7Bzp7F9U_sentence_122.wav,"He's not only a good leader, but also an eloquent speaker.","Ông không chỉ là một nhà lãnh đạo giỏi, mà còn là một diễn giả hùng hồn.",B1
2cy7Bzp7F9U_sentence_123.wav,"I'm not only going to the party, I'm also going to sing at it.","Tôi không chỉ đến bữa tiệc, tôi còn hát ở đó nữa.",A2
2cy7Bzp7F9U_sentence_124.wav,He is not only humorous. In spite of.,"Anh ta không chỉ hài hước, bất chấp.",A2
2cy7Bzp7F9U_sentence_135.wav,There is something wrong with,Có gì đó không ổn với,A2
2cy7Bzp7F9U_sentence_136.wav,There is something wrong with my it's no use.,"Có gì đó không ổn với tôi, không có ích gì.",A2
2cy7Bzp7F9U_sentence_137.wav,It's no use asking him I'm not used to.,"Hỏi anh ta thì có ích gì đâu, tôi không quen đâu.",A2
2cy7Bzp7F9U_sentence_140.wav,I'm not used to staying up late at night.,Tôi không quen thức khuya.,A2
2cy7Bzp7F9U_sentence_145.wav,I'm not used to drinking coffee without sugar.,Tôi không quen uống cà phê không đường.,A2
2cy7Bzp7F9U_sentence_150.wav,"By the way, he is a difficult person.","Nhân tiện, anh ta là một người khó tính.",A2
2cy7Bzp7F9U_sentence_151.wav,By the way.,Nhân tiện.,A1
2cy7Bzp7F9U_sentence_154.wav,Do you have any change on you?,Anh có tiền lẻ không?,A1
2cy7Bzp7F9U_sentence_156.wav,"By the way, is there a bathroom in the apartment?","Nhân tiện, trong căn hộ có phòng tắm không?",A2
2cy7Bzp7F9U_sentence_160.wav,In addition to,Ngoài ra,A2
2cy7Bzp7F9U_sentence_168.wav,Do you agree?,Bạn có đồng ý không?,A1
2cy7Bzp7F9U_sentence_169.wav,Do you agree that we should start early?,Anh có đồng ý là chúng ta nên bắt đầu sớm không?,A2
2cy7Bzp7F9U_sentence_172.wav,"In general, we are happy with the new apartment.","Nói chung, chúng tôi rất hài lòng với căn hộ mới.",A2
2cy7Bzp7F9U_sentence_176.wav,"In general, men are taller than women.","Nhìn chung, nam giới thường cao hơn nữ giới.",A2
2cy7Bzp7F9U_sentence_178.wav,Don't ever.,Đừng bao giờ.,A1
2cy7Bzp7F9U_sentence_179.wav,Don't ever lose these papers.,Đừng bao giờ làm mất những giấy tờ này.,A1
2cy7Bzp7F9U_sentence_180.wav,They are of great importance to our company.,Chúng rất quan trọng với công ty chúng tôi.,A2
2cy7Bzp7F9U_sentence_181.wav,Don't ever miss a good opportunity.,Đừng bao giờ bỏ lỡ một cơ hội tốt.,A1
2cy7Bzp7F9U_sentence_182.wav,Don't ever arrive late for an interview.,Đừng bao giờ đến muộn buổi phỏng vấn.,A2
2cy7Bzp7F9U_sentence_183.wav,Don't e take advantage of.,Đừng để bị lợi dụng.,A2
2cy7Bzp7F9U_sentence_185.wav,I don't want to take advantage of anyone.,Tôi không muốn lợi dụng ai cả.,A1
2cy7Bzp7F9U_sentence_191.wav,He is so.,Anh ấy là như vậy.,A1
2cy7Bzp7F9U_sentence_192.wav,That.,Đó.,A1
2cy7Bzp7F9U_sentence_193.wav,I was so interested in the film that I went to see it several times.,Tôi đã rất thích bộ phim đó đến nỗi tôi đã xem nó vài lần.,A2
2cy7Bzp7F9U_sentence_194.wav,It's so hot that none of us want to go out.,Trời nóng quá nên không ai muốn ra ngoài.,A2
2cy7Bzp7F9U_sentence_195.wav,He speaks French so well that we think he is a Frenchman.,Hắn nói tiếng Pháp giỏi đến nỗi chúng ta nghĩ hắn là người Pháp.,A2
2cy7Bzp7F9U_sentence_196.wav,I was so interested in the film. I want you to.,"Tôi rất thích bộ phim này, tôi muốn anh làm vậy.",A1
2cy7Bzp7F9U_sentence_198.wav,I want you to tell me the truth.,Tôi muốn anh nói cho tôi sự thật.,A1
2cy7Bzp7F9U_sentence_200.wav,I don't have time to.,Tôi không có thời gian để nói.,A1
2cy7Bzp7F9U_sentence_201.wav,I don't have time to relax.,Tôi không có thời gian để thư giãn.,A1
2cy7Bzp7F9U_sentence_202.wav,I don't have time to explain it in detail.,Tôi không có thời gian để giải thích chi tiết.,A2
2cy7Bzp7F9U_sentence_203.wav,I don't have time to argue with you.,Tôi không có thời gian tranh cãi với anh.,A2
2cy7Bzp7F9U_sentence_204.wav,I don't have time to finish my homework.,Tôi không có thời gian để làm xong bài tập về nhà.,A1
2cy7Bzp7F9U_sentence_207.wav,"Thanks to computers, lots of tasks are now easier.","Nhờ có máy tính, nhiều công việc giờ đây đã trở nên dễ dàng hơn.",A2
2cy7Bzp7F9U_sentence_214.wav,Pay attention to,Chú ý đến,A1
2cy7Bzp7F9U_sentence_218.wav,He whether or not.,Ông có hay không.,A2
2cy7Bzp7F9U_sentence_229.wav,Be careful with.,Hãy cẩn thận với.,A1
2cy7Bzp7F9U_sentence_231.wav,Be careful that you don't catch a cold.,Cẩn thận kẻo bị cảm lạnh.,A1
2cy7Bzp7F9U_sentence_234.wav,Be careful with the wet paint.,Cẩn thận với sơn ướt.,A1
2cy7Bzp7F9U_sentence_245.wav,I'm not sure if that's a good idea.,Tôi không chắc đó có phải là ý hay không.,A2
2cy7Bzp7F9U_sentence_250.wav,I've heard that.,Tôi đã nghe chuyện đó.,A1
2cy7Bzp7F9U_sentence_252.wav,I've heard that you got a new job.,Tôi nghe nói anh có việc mới.,A1
2cy7Bzp7F9U_sentence_254.wav,I've heard that Japanese is a difficult language.,Tôi nghe nói tiếng Nhật là một ngôn ngữ khó.,A2
2cy7Bzp7F9U_sentence_256.wav,I've heard that they're getting married.,Tôi nghe nói họ sắp cưới nhau.,A1
2cy7Bzp7F9U_sentence_257.wav,Prevent,Ngăn chặn,A1
2cy7Bzp7F9U_sentence_258.wav,from,từ,A2
2cy7Bzp7F9U_sentence_276.wav,Keep me informed of.,Hãy báo cho tôi biết.,A1
2cy7Bzp7F9U_sentence_281.wav,I would like to.,Tôi rất muốn.,A1
2cy7Bzp7F9U_sentence_282.wav,I would like to borrow fifty dollars from you.,Tôi muốn mượn anh 50 đô.,A1
2cy7Bzp7F9U_sentence_285.wav,I would like why don't we?,Tôi muốn tại sao chúng ta không?,A1
2cy7Bzp7F9U_sentence_286.wav,Why don't we go dancing?,Sao chúng ta không đi khiêu vũ nhỉ?,A1
2cy7Bzp7F9U_sentence_288.wav,It's nearly lunchtime. Why don't we stop to have a bite to eat?,"Gần đến giờ ăn trưa rồi, sao chúng ta không dừng lại ăn chút gì nhỉ?",A1
2cy7Bzp7F9U_sentence_289.wav,It's my fault w it's my fault we missed the bus.,"Đó là lỗi của tôi, chúng ta đã lỡ chuyến xe buýt.",A1
2cy7Bzp7F9U_sentence_290.wav,It's my fault you didn't get paid on time.,Đó là lỗi của tôi khi anh không được trả lương đúng hạn.,A2
2cy7Bzp7F9U_sentence_291.wav,It's my fault we lost the game.,Đó là lỗi của tôi khi chúng ta thua trận.,A1
2cy7Bzp7F9U_sentence_292.wav,It's my fault. Give up.,Đó là lỗi của tôi.,A1
2cy7Bzp7F9U_sentence_299.wav,As far as I remember.,Theo như tôi nhớ.,A2
2cy7Bzp7F9U_sentence_300.wav,"As far as I can remember, he didn't come home until midnight.","Theo như tôi nhớ, anh ấy không về nhà cho đến nửa đêm.",A2
2cy7Bzp7F9U_sentence_301.wav,"As far as I recollect,","Theo như tôi nhớ được,",A2
2cy7Bzp7F9U_sentence_303.wav,"As far as I recall, they quarreled very often at that time.","Theo như tôi nhớ, họ cãi nhau rất thường xuyên vào thời điểm đó.",B1
2cy7Bzp7F9U_sentence_306.wav,There were few people in the village then.,Lúc đó trong làng có rất ít người.,A2
2cy7Bzp7F9U_sentence_321.wav,He is by far the best student.,Cậu ấy là học sinh giỏi nhất.,A2
2cy7Bzp7F9U_sentence_327.wav,In common.,Tương đồng.,A2
2cy7Bzp7F9U_sentence_332.wav,I have nothing in common with her.,Tôi không có điểm chung nào với cô ta.,A2
2cy7Bzp7F9U_sentence_339.wav,What do you mean by saying that?,Ý anh nói vậy là sao?,A2
2cy7Bzp7F9U_sentence_340.wav,What do you mean by cancelling your performance?,Ý anh là sao khi nói huỷ buổi diễn?,A2
2cy7Bzp7F9U_sentence_343.wav,It's not necessary for you to,Không cần thiết cho anh phải,A2
2cy7Bzp7F9U_sentence_344.wav,It's not necessary for you to do that.,Không cần thiết phải làm thế.,A2
2cy7Bzp7F9U_sentence_345.wav,It's not necessary for you to answer right away.,Không cần thiết phải trả lời ngay.,A2
2cy7Bzp7F9U_sentence_346.wav,It's not necessary for you to attend the meeting.,Anh không cần phải tham dự cuộc họp.,A2
2cy7Bzp7F9U_sentence_347.wav,It's do you mind if?,Anh có phiền không nếu?,A1
2cy7Bzp7F9U_sentence_351.wav,Are you used to?,Anh đã quen với việc đó chưa?,A1
2cy7Bzp7F9U_sentence_354.wav,Are you used to staying up late?,Anh có hay thức khuya không?,A1
2cy7Bzp7F9U_sentence_355.wav,Are you used to using chopsticks?,Anh có quen dùng đũa không?,A2
2cy7Bzp7F9U_sentence_356.wav,Are you used to life here?,Anh đã quen sống ở đây chưa?,A1
2cy7Bzp7F9U_sentence_358.wav,I'm trying to.,Tôi đang cố đây.,A1
2cy7Bzp7F9U_sentence_360.wav,I'm trying to learn English.,Tôi đang cố học tiếng Anh.,A1
2cy7Bzp7F9U_sentence_361.wav,I'm trying to get a job.,Tôi đang cố kiếm việc làm.,A1
2cy7Bzp7F9U_sentence_362.wav,I'm trying to solve the problem.,Tôi đang cố giải quyết vấn đề.,A1
2cy7Bzp7F9U_sentence_363.wav,I I decided to.,Tôi đã quyết định làm thế.,A1
2cy7Bzp7F9U_sentence_364.wav,I've decided to quit my job.,Tôi đã quyết định nghỉ việc.,A1
2cy7Bzp7F9U_sentence_367.wav,They decide how far is it?,Họ quyết định bao xa?,A2
2cy7Bzp7F9U_sentence_368.wav,How far is it from here to the airport?,Từ đây đến sân bay còn bao xa?,A2
2cy7Bzp7F9U_sentence_369.wav,How far is it from here to the next village?,Từ đây đến làng kế bên còn bao xa?,A2
2cy7Bzp7F9U_sentence_372.wav,Hold on.,Chờ chút.,A1
2cy7Bzp7F9U_sentence_374.wav,Hold on tightly to the railing.,Bám chặt vào lan can.,A1
2cy7Bzp7F9U_sentence_377.wav,In detail.,Cụ thể.,A1
2cy7Bzp7F9U_sentence_378.wav,We haven't discussed the matter in detail yet.,Chúng ta chưa thảo luận chi tiết về vấn đề này.,A2
2cy7Bzp7F9U_sentence_379.wav,Please explain your plan in detail.,Xin hãy giải thích kế hoạch của anh một cách chi tiết.,A1
2cy7Bzp7F9U_sentence_380.wav,Please describe in detail what you have seen.,Hãy mô tả chi tiết những gì bạn đã thấy.,A2
2cy7Bzp7F9U_sentence_384.wav,Put on.,Mặc vào.,A1
2cy7Bzp7F9U_sentence_387.wav,"Put your hat on, it's sunny outside.","Đội nón vô, ngoài trời nắng lắm.",A1
2cy7Bzp7F9U_sentence_388.wav,She regardless of,Cô bất kể,A2
2cy7Bzp7F9U_sentence_399.wav,Wake up.,Tỉnh dậy đi.,A1
2cy7Bzp7F9U_sentence_401.wav,What time do you wake up?,Mấy giờ thì anh thức dậy?,A1
2cy7Bzp7F9U_sentence_403.wav,He often wakes up early.,Anh ấy thường dậy sớm.,A2
2cy7Bzp7F9U_sentence_409.wav,I'm amazed at,Tôi ngạc nhiên về,A2
2cy7Bzp7F9U_sentence_424.wav,Makes sense.,Có lý.,A1
2cy7Bzp7F9U_sentence_428.wav,This message doesn't make sense to me.,Tin nhắn này không có ý nghĩa gì với tôi.,A2
2cy7Bzp7F9U_sentence_432.wav,"In terms of salary, that job is fantastic.","Về lương, công việc đó thật tuyệt vời.",A2
2cy7Bzp7F9U_sentence_459.wav,It's not that.,Không phải vậy.,A1
2cy7Bzp7F9U_sentence_480.wav,I can't help thinking about it.,Tôi không thể không nghĩ về nó.,A1
2cy7Bzp7F9U_sentence_485.wav,How dare you speak to me like that?,Sao anh dám nói với tôi như vậy?,A1
2cy7Bzp7F9U_sentence_486.wav,How dare he do that to me?,Sao hắn dám làm thế với tôi?,A1
2cy7Bzp7F9U_sentence_502.wav,Little by little she came to understand the importance of health.,Dần dần bà hiểu được tầm quan trọng của sức khoẻ.,A2
2cy7Bzp7F9U_sentence_506.wav,In case,Trong trường hợp,A2
2cy7Bzp7F9U_sentence_508.wav,"In case of an emergency, push this button.","Trong trường hợp khẩn cấp, hãy nhấn nút này.",A2
2cy7Bzp7F9U_sentence_510.wav,I'm looking for.,Tôi đang tìm đây.,A1
2cy7Bzp7F9U_sentence_511.wav,they are looking for an apartment to rent.,Họ đang tìm một căn hộ để thuê.,A2
2cy7Bzp7F9U_sentence_514.wav,I can hardly believe that.,Tôi không thể tin được.,A1
2cy7Bzp7F9U_sentence_517.wav,I can hardly believe that Paul was put in prison for bribery.,Tôi không thể tin được là Paul đã bị tống vào tù vì tội hối lộ.,A2
2cy7Bzp7F9U_sentence_518.wav,I can hardly believe what I have seen.,Tôi không thể tin được những gì tôi đã thấy.,A1
2cy7Bzp7F9U_sentence_536.wav,I'm not used to.,Tôi không quen với việc đó.,A1
2cy7Bzp7F9U_sentence_538.wav,I'm not used to spicy food.,Tôi không quen ăn đồ cay.,A2
2cy7Bzp7F9U_sentence_541.wav,Thanks to,Cảm ơn,A1
2cy7Bzp7F9U_sentence_569.wav,Put on more clothes before you go out.,Mặc thêm quần áo trước khi ra ngoài.,A1
2cy7Bzp7F9U_sentence_571.wav,Take advantage of,Hãy tận dụng,A1
2cy7Bzp7F9U_sentence_589.wav,But,Nhưng,A1
2cy7Bzp7F9U_sentence_605.wav,I can't help.,Tôi không thể giúp.,A1
2cy7Bzp7F9U_sentence_624.wav,I can hardly believe that he is dead.,Tôi không thể tin là anh ta đã chết.,A1
2cy7Bzp7F9U_sentence_625.wav,He can understand us so well.,Anh ấy có thể hiểu chúng ta rất rõ.,A2
2cy7Bzp7F9U_sentence_633.wav,You'd better get someone to fix it.,Anh nên tìm ai đó sửa nó.,A1
2cy7Bzp7F9U_sentence_644.wav,I'm not sure if.,Tôi không chắc là có.,A1
2cy7Bzp7F9U_sentence_654.wav,In spite of,Mặc dù,A2
2cy7Bzp7F9U_sentence_656.wav,He went to work in spite of his illness.,Ông ấy vẫn đi làm mặc dù bị bệnh.,A2
2cy7Bzp7F9U_sentence_664.wav,He never succeeded in spite of repeated attempts.,Ông không bao giờ thành công mặc dù đã cố gắng nhiều lần.,A2
2cy7Bzp7F9U_sentence_665.wav,It takes.,Nó cần.,A1
2cy7Bzp7F9U_sentence_666.wav,Two,Hai,A1
2cy7Bzp7F9U_sentence_667.wav,It took me an entire afternoon to get there.,Tôi mất cả buổi chiều để đến đó.,A2
2cy7Bzp7F9U_sentence_670.wav,It I can't stand.,Tôi không thể chịu được.,A1
